"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"80","80 years or older",11,274,NA,"MCQ180E"
"77777","Refused",0,274,NA,"MCQ180E"
"99999","Don't know",8,282,NA,"MCQ180E"
".","Missing",9384,9666,NA,"MCQ180E"
"1","Yes",258,258,"","MCQ160F"
"2","No",5659,5917,"MCQ160G","MCQ160F"
"7","Refused",0,5917,"MCQ160G","MCQ160F"
"9","Don't know",18,5935,"MCQ160G","MCQ160F"
".","Missing",3731,9666,"","MCQ160F"
"1 to 79","Range of Values",226,226,NA,"MCQ180F"
"80","80 years or older",26,252,NA,"MCQ180F"
"77777","Refused",0,252,NA,"MCQ180F"
"99999","Don't know",6,258,NA,"MCQ180F"
".","Missing",9408,9666,NA,"MCQ180F"
"1","Yes",164,164,"","MCQ160G"
"2","No",5760,5924,"MCQ160M","MCQ160G"
"7","Refused",0,5924,"MCQ160M","MCQ160G"
"9","Don't know",11,5935,"MCQ160M","MCQ160G"
".","Missing",3731,9666,"","MCQ160G"
"6 to 79","Range of Values",156,156,NA,"MCQ180G"
"80","80 years or older",5,161,NA,"MCQ180G"
"77777","Refused",0,161,NA,"MCQ180G"
"99999","Don't know",2,163,NA,"MCQ180G"
".","Missing",9503,9666,NA,"MCQ180G"
"1","Yes",554,554,"","MCQ160M"
"2","No",5363,5917,"MCQ160K","MCQ160M"
"7","Refused",0,5917,"MCQ160K","MCQ160M"
"9","Don't know",18,5935,"MCQ160K","MCQ160M"
".","Missing",3731,9666,"","MCQ160M"
"1","Yes",412,412,NA,"MCQ170M"
"2","No",120,532,NA,"MCQ170M"
"7","Refused",0,532,NA,"MCQ170M"
"9","Don't know",22,554,NA,"MCQ170M"
".","Missing",9112,9666,NA,"MCQ170M"
"2 to 79","Range of Values",523,523,NA,"MCQ180M"
"80","80 years or older",19,542,NA,"MCQ180M"
"77777","Refused",0,542,NA,"MCQ180M"
"99999","Don't know",12,554,NA,"MCQ180M"
".","Missing",9112,9666,NA,"MCQ180M"
"1","Yes",375,375,"","MCQ160K"
"2","No",5551,5926,"MCQ160L","MCQ160K"
"7","Refused",0,5926,"MCQ160L","MCQ160K"
"9","Don't know",9,5935,"MCQ160L","MCQ160K"
".","Missing",3731,9666,"","MCQ160K"
"1","Yes",196,196,NA,"MCQ170K"
"2","No",173,369,NA,"MCQ170K"
"7","Refused",0,369,NA,"MCQ170K"
"9","Don't know",6,375,NA,"MCQ170K"
".","Missing",9291,9666,NA,"MCQ170K"
"1 to 79","Range of Values",358,358,NA,"MCQ180K"
"80","80 years or older",2,360,NA,"MCQ180K"
"77777","Refused",0,360,NA,"MCQ180K"
"99999","Don't know",14,374,NA,"MCQ180K"
".","Missing",9292,9666,NA,"MCQ180K"
"1","Yes",226,226,"","MCQ160L"
"2","No",5700,5926,"MCQ220","MCQ160L"
"7","Refused",0,5926,"MCQ220","MCQ160L"
"9","Don't know",9,5935,"MCQ220","MCQ160L"
".","Missing",3731,9666,"","MCQ160L"
"1","Yes",112,112,NA,"MCQ170L"
"2","No",87,199,NA,"MCQ170L"
"7","Refused",0,199,NA,"MCQ170L"
"9","Don't know",27,226,NA,"MCQ170L"
".","Missing",9440,9666,NA,"MCQ170L"
"1 to 77","Range of Values",218,218,NA,"MCQ180L"
"80","80 years or older",2,220,NA,"MCQ180L"
"77777","Refused",0,220,NA,"MCQ180L"
"99999","Don't know",4,224,NA,"MCQ180L"
".","Missing",9442,9666,NA,"MCQ180L"
"1","Yes",576,576,"","MCQ220"
"2","No",5348,5924,"MCQ245A","MCQ220"
"7","Refused",0,5924,"MCQ245A","MCQ220"
"9","Don't know",11,5935,"MCQ245A","MCQ220"
".","Missing",3731,9666,"","MCQ220"
"10","Bladder",17,17,"","MCQ230A"
"11","Blood",0,17,"","MCQ230A"
"12","Bone",4,21,"","MCQ230A"
"13","Brain",1,22,"","MCQ230A"
"14","Breast",91,113,"","MCQ230A"
"15","Cervix (cervical)",42,155,"","MCQ230A"
"16","Colon",46,201,"","MCQ230A"
"17","Esophagus (esophageal)",5,206,"","MCQ230A"
"18","Gallbladder",1,207,"","MCQ230A"
"19","Kidney",6,213,"","MCQ230A"
"20","Larynx/ windpipe",2,215,"","MCQ230A"
"21","Leukemia",6,221,"","MCQ230A"
"22","Liver",2,223,"","MCQ230A"
"23","Lung",17,240,"","MCQ230A"
"24","Lymphoma/Hodgkin's disease",12,252,"","MCQ230A"
"25","Melanoma",31,283,"","MCQ230A"
"26","Mouth/tongue/lip",4,287,"","MCQ230A"
"27","Nervous system",1,288,"","MCQ230A"
"28","Ovary (ovarian)",19,307,"","MCQ230A"
"29","Pancreas (pancreatic)",2,309,"","MCQ230A"
"30","Prostate",91,400,"","MCQ230A"
"31","Rectum (rectal)",0,400,"","MCQ230A"
"32","Skin (non-melanoma)",81,481,"","MCQ230A"
"33","Skin (don't know what kind)",41,522,"","MCQ230A"
"34","Soft tissue (muscle or fat)",1,523,"","MCQ230A"
"35","Stomach",5,528,"","MCQ230A"
"36","Testis (testicular)",1,529,"","MCQ230A"
"37","Thyroid",9,538,"","MCQ230A"
"38","Uterus (uterine)",20,558,"","MCQ230A"
"39","Other",17,575,"","MCQ230A"
"66","More than 3 kinds",0,575,"","MCQ230A"
"77","Refused",0,575,"","MCQ230A"
"99","Don't know",1,576,"MCQ240DK","MCQ230A"
".","Missing",9090,9666,"","MCQ230A"
"10","Bladder",2,2,NA,"MCQ230B"
"11","Blood",1,3,NA,"MCQ230B"
"12","Bone",1,4,NA,"MCQ230B"
"13","Brain",0,4,NA,"MCQ230B"
"14","Breast",1,5,NA,"MCQ230B"
"15","Cervix (cervical)",0,5,NA,"MCQ230B"
"16","Colon",5,10,NA,"MCQ230B"
"17","Esophagus (esophageal)",0,10,NA,"MCQ230B"
"18","Gallbladder",0,10,NA,"MCQ230B"
"19","Kidney",1,11,NA,"MCQ230B"
"20","Larynx/ windpipe",0,11,NA,"MCQ230B"
"21","Leukemia",2,13,NA,"MCQ230B"
"22","Liver",2,15,NA,"MCQ230B"
"23","Lung",0,15,NA,"MCQ230B"
"24","Lymphoma/Hodgkin's disease",1,16,NA,"MCQ230B"
"25","Melanoma",2,18,NA,"MCQ230B"
"26","Mouth/tongue/lip",0,18,NA,"MCQ230B"
"27","Nervous system",0,18,NA,"MCQ230B"
"28","Ovary (ovarian)",3,21,NA,"MCQ230B"
"29","Pancreas (pancreatic)",0,21,NA,"MCQ230B"
"30","Prostate",8,29,NA,"MCQ230B"
"31","Rectum (rectal)",0,29,NA,"MCQ230B"
"32","Skin (non-melanoma)",4,33,NA,"MCQ230B"
"33","Skin (don't know what kind)",6,39,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",0,39,NA,"MCQ230B"
"35","Stomach",1,40,NA,"MCQ230B"
"36","Testis (testicular)",0,40,NA,"MCQ230B"
"37","Thyroid",0,40,NA,"MCQ230B"
"38","Uterus (uterine)",2,42,NA,"MCQ230B"
"39","Other",5,47,NA,"MCQ230B"
"66","More than 3 kinds",0,47,NA,"MCQ230B"
"77","Refused",0,47,NA,"MCQ230B"
"99","Don't know",0,47,NA,"MCQ230B"
".","Missing",9619,9666,NA,"MCQ230B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",0,0,NA,"MCQ230C"
"12","Bone",0,0,NA,"MCQ230C"
"13","Brain",1,1,NA,"MCQ230C"
"14","Breast",1,2,NA,"MCQ230C"
"15","Cervix (cervical)",0,2,NA,"MCQ230C"
"16","Colon",0,2,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,2,NA,"MCQ230C"
"18","Gallbladder",0,2,NA,"MCQ230C"
"19","Kidney",0,2,NA,"MCQ230C"
"20","Larynx/ windpipe",0,2,NA,"MCQ230C"
"21","Leukemia",0,2,NA,"MCQ230C"
"22","Liver",0,2,NA,"MCQ230C"
"23","Lung",0,2,NA,"MCQ230C"
"24","Lymphoma/Hodgkin's disease",0,2,NA,"MCQ230C"
"25","Melanoma",0,2,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,2,NA,"MCQ230C"
"27","Nervous system",0,2,NA,"MCQ230C"
"28","Ovary (ovarian)",0,2,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,2,NA,"MCQ230C"
"30","Prostate",1,3,NA,"MCQ230C"
"31","Rectum (rectal)",0,3,NA,"MCQ230C"
"32","Skin (non-melanoma)",1,4,NA,"MCQ230C"
"33","Skin (don't know what kind)",0,4,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,4,NA,"MCQ230C"
"35","Stomach",0,4,NA,"MCQ230C"
"36","Testis (testicular)",0,4,NA,"MCQ230C"
"37","Thyroid",0,4,NA,"MCQ230C"
"38","Uterus (uterine)",1,5,NA,"MCQ230C"
"39","Other",1,6,NA,"MCQ230C"
"66","More than 3 kinds",0,6,NA,"MCQ230C"
"77","Refused",0,6,NA,"MCQ230C"
"99","Don't know",0,6,NA,"MCQ230C"
".","Missing",9660,9666,NA,"MCQ230C"
"10","Bladder",0,0,NA,"MCQ230D"
"11","Blood",0,0,NA,"MCQ230D"
"12","Bone",0,0,NA,"MCQ230D"
"13","Brain",0,0,NA,"MCQ230D"
"14","Breast",0,0,NA,"MCQ230D"
"15","Cervix (cervical)",0,0,NA,"MCQ230D"
"16","Colon",0,0,NA,"MCQ230D"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230D"
"18","Gallbladder",0,0,NA,"MCQ230D"
"19","Kidney",0,0,NA,"MCQ230D"
"20","Larynx/ windpipe",0,0,NA,"MCQ230D"
"21","Leukemia",0,0,NA,"MCQ230D"
"22","Liver",0,0,NA,"MCQ230D"
"23","Lung",0,0,NA,"MCQ230D"
"24","Lymphoma/Hodgkin's disease",0,0,NA,"MCQ230D"
"25","Melanoma",0,0,NA,"MCQ230D"
"26","Mouth/tongue/lip",0,0,NA,"MCQ230D"
"27","Nervous system",0,0,NA,"MCQ230D"
"28","Ovary (ovarian)",0,0,NA,"MCQ230D"
"29","Pancreas (pancreatic)",0,0,NA,"MCQ230D"
"30","Prostate",0,0,NA,"MCQ230D"
"31","Rectum (rectal)",0,0,NA,"MCQ230D"
"32","Skin (non-melanoma)",0,0,NA,"MCQ230D"
"33","Skin (don't know what kind)",0,0,NA,"MCQ230D"
"34","Soft tissue (muscle or fat)",0,0,NA,"MCQ230D"
"35","Stomach",0,0,NA,"MCQ230D"
"36","Testis (testicular)",0,0,NA,"MCQ230D"
"37","Thyroid",0,0,NA,"MCQ230D"
"38","Uterus (uterine)",0,0,NA,"MCQ230D"
"39","Other",0,0,NA,"MCQ230D"
"66","More than 3 kinds",1,1,NA,"MCQ230D"
"77","Refused",0,1,NA,"MCQ230D"
"99","Don't know",0,1,NA,"MCQ230D"
".","Missing",9665,9666,NA,"MCQ230D"
"42 to 77","Range of Values",16,16,NA,"MCQ240A"
"80","80 years or older",3,19,NA,"MCQ240A"
"77777","Refused",0,19,NA,"MCQ240A"
"99999","Don't know",0,19,NA,"MCQ240A"
".","Missing",9647,9666,NA,"MCQ240A"
"62","62",1,1,NA,"MCQ240B"
"80","80 years or older",0,1,NA,"MCQ240B"
"77777","Refused",0,1,NA,"MCQ240B"
"99999","Don't know",0,1,NA,"MCQ240B"
".","Missing",9665,9666,NA,"MCQ240B"
"6 to 77","Range of Values",5,5,NA,"MCQ240C"
"80","80 years or older",0,5,NA,"MCQ240C"
"77777","Refused",0,5,NA,"MCQ240C"
"99999","Don't know",0,5,NA,"MCQ240C"
".","Missing",9661,9666,NA,"MCQ240C"
"75","75",1,1,NA,"MCQ240D"
"80","80 years or older",1,2,NA,"MCQ240D"
"77777","Refused",0,2,NA,"MCQ240D"
"99999","Don't know",0,2,NA,"MCQ240D"
".","Missing",9664,9666,NA,"MCQ240D"
"2 to 78","Range of Values",88,88,NA,"MCQ240E"
"80","80 years or older",5,93,NA,"MCQ240E"
"77777","Refused",0,93,NA,"MCQ240E"
"99999","Don't know",0,93,NA,"MCQ240E"
".","Missing",9573,9666,NA,"MCQ240E"
"16 to 63","Range of Values",42,42,NA,"MCQ240F"
"80","80 years or older",0,42,NA,"MCQ240F"
"77777","Refused",0,42,NA,"MCQ240F"
"99999","Don't know",0,42,NA,"MCQ240F"
".","Missing",9624,9666,NA,"MCQ240F"
"25 to 78","Range of Values",47,47,NA,"MCQ240G"
"80","80 years or older",4,51,NA,"MCQ240G"
"77777","Refused",0,51,NA,"MCQ240G"
"99999","Don't know",0,51,NA,"MCQ240G"
".","Missing",9615,9666,NA,"MCQ240G"
"43 to 75","Range of Values",5,5,NA,"MCQ240H"
"80","80 years or older",0,5,NA,"MCQ240H"
"77777","Refused",0,5,NA,"MCQ240H"
"99999","Don't know",0,5,NA,"MCQ240H"
".","Missing",9661,9666,NA,"MCQ240H"
"52","52",1,1,NA,"MCQ240I"
"80","80 years or older",0,1,NA,"MCQ240I"
"77777","Refused",0,1,NA,"MCQ240I"
"99999","Don't know",0,1,NA,"MCQ240I"
".","Missing",9665,9666,NA,"MCQ240I"
"40 to 76","Range of Values",5,5,NA,"MCQ240J"
"80","80 years or older",2,7,NA,"MCQ240J"
"77777","Refused",0,7,NA,"MCQ240J"
"99999","Don't know",0,7,NA,"MCQ240J"
".","Missing",9659,9666,NA,"MCQ240J"
"58 to 70","Range of Values",2,2,NA,"MCQ240K"
"80","80 years or older",0,2,NA,"MCQ240K"
"77777","Refused",0,2,NA,"MCQ240K"
"99999","Don't know",0,2,NA,"MCQ240K"
".","Missing",9664,9666,NA,"MCQ240K"
"11 to 70","Range of Values",6,6,NA,"MCQ240L"
"80","80 years or older",1,7,NA,"MCQ240L"
"77777","Refused",0,7,NA,"MCQ240L"
"99999","Don't know",1,8,NA,"MCQ240L"
".","Missing",9658,9666,NA,"MCQ240L"
"36 to 77","Range of Values",3,3,NA,"MCQ240M"
"80","80 years or older",1,4,NA,"MCQ240M"
"77777","Refused",0,4,NA,"MCQ240M"
"99999","Don't know",0,4,NA,"MCQ240M"
".","Missing",9662,9666,NA,"MCQ240M"
"15 to 76","Range of Values",16,16,NA,"MCQ240N"
"80","80 years or older",1,17,NA,"MCQ240N"
"77777","Refused",0,17,NA,"MCQ240N"
"99999","Don't know",0,17,NA,"MCQ240N"
".","Missing",9649,9666,NA,"MCQ240N"
"10 to 75","Range of Values",13,13,NA,"MCQ240O"
"80","80 years or older",0,13,NA,"MCQ240O"
"77777","Refused",0,13,NA,"MCQ240O"
"99999","Don't know",0,13,NA,"MCQ240O"
".","Missing",9653,9666,NA,"MCQ240O"
"23 to 77","Range of Values",29,29,NA,"MCQ240P"
"80","80 years or older",4,33,NA,"MCQ240P"
"77777","Refused",0,33,NA,"MCQ240P"
"99999","Don't know",0,33,NA,"MCQ240P"
".","Missing",9633,9666,NA,"MCQ240P"
"27 to 65","Range of Values",4,4,NA,"MCQ240Q"
"80","80 years or older",0,4,NA,"MCQ240Q"
"77777","Refused",0,4,NA,"MCQ240Q"
"99999","Don't know",0,4,NA,"MCQ240Q"
".","Missing",9662,9666,NA,"MCQ240Q"
"23","23",1,1,NA,"MCQ240R"
"80","80 years or older",0,1,NA,"MCQ240R"
"77777","Refused",0,1,NA,"MCQ240R"
"99999","Don't know",0,1,NA,"MCQ240R"
".","Missing",9665,9666,NA,"MCQ240R"
"18 to 79","Range of Values",22,22,NA,"MCQ240S"
"80","80 years or older",0,22,NA,"MCQ240S"
"77777","Refused",0,22,NA,"MCQ240S"
"99999","Don't know",0,22,NA,"MCQ240S"
".","Missing",9644,9666,NA,"MCQ240S"
"64 to 77","Range of Values",2,2,NA,"MCQ240T"
"80","80 years or older",0,2,NA,"MCQ240T"
"77777","Refused",0,2,NA,"MCQ240T"
"99999","Don't know",0,2,NA,"MCQ240T"
".","Missing",9664,9666,NA,"MCQ240T"
"2 to 79","Range of Values",95,95,NA,"MCQ240U"
"80","80 years or older",5,100,NA,"MCQ240U"
"77777","Refused",0,100,NA,"MCQ240U"
"99999","Don't know",0,100,NA,"MCQ240U"
".","Missing",9566,9666,NA,"MCQ240U"
"80","80 years or older",0,0,NA,"MCQ240V"
"77777","Refused",0,0,NA,"MCQ240V"
"99999","Don't know",0,0,NA,"MCQ240V"
".","Missing",9666,9666,NA,"MCQ240V"
"27 to 78","Range of Values",80,80,NA,"MCQ240W"
"80","80 years or older",6,86,NA,"MCQ240W"
"77777","Refused",0,86,NA,"MCQ240W"
"99999","Don't know",0,86,NA,"MCQ240W"
".","Missing",9580,9666,NA,"MCQ240W"
"5 to 79","Range of Values",43,43,NA,"MCQ240X"
"80","80 years or older",3,46,NA,"MCQ240X"
"77777","Refused",0,46,NA,"MCQ240X"
"99999","Don't know",1,47,NA,"MCQ240X"
".","Missing",9619,9666,NA,"MCQ240X"
"30","30",1,1,NA,"MCQ240Y"
"80","80 years or older",0,1,NA,"MCQ240Y"
"77777","Refused",0,1,NA,"MCQ240Y"
"99999","Don't know",0,1,NA,"MCQ240Y"
".","Missing",9665,9666,NA,"MCQ240Y"
"32 to 76","Range of Values",6,6,NA,"MCQ240Z"
"80","80 years or older",0,6,NA,"MCQ240Z"
"77777","Refused",0,6,NA,"MCQ240Z"
"99999","Don't know",0,6,NA,"MCQ240Z"
".","Missing",9660,9666,NA,"MCQ240Z"
"67","67",1,1,NA,"MCQ240AA"
"80","80 years or older",0,1,NA,"MCQ240AA"
"77777","Refused",0,1,NA,"MCQ240AA"
"99999","Don't know",0,1,NA,"MCQ240AA"
".","Missing",9665,9666,NA,"MCQ240AA"
"20 to 70","Range of Values",9,9,NA,"MCQ240BB"
"80","80 years or older",0,9,NA,"MCQ240BB"
"77777","Refused",0,9,NA,"MCQ240BB"
"99999","Don't know",0,9,NA,"MCQ240BB"
".","Missing",9657,9666,NA,"MCQ240BB"
"20 to 72","Range of Values",23,23,NA,"MCQ240CC"
"80","80 years or older",0,23,NA,"MCQ240CC"
"77777","Refused",0,23,NA,"MCQ240CC"
"99999","Don't know",0,23,NA,"MCQ240CC"
".","Missing",9643,9666,NA,"MCQ240CC"
"2 to 72","Range of Values",21,21,NA,"MCQ240DD"
"80","80 years or older",2,23,NA,"MCQ240DD"
"77777","Refused",0,23,NA,"MCQ240DD"
"99999","Don't know",0,23,NA,"MCQ240DD"
".","Missing",9643,9666,NA,"MCQ240DD"
"55","55",1,1,NA,"MCQ240DK"
"80","80 years or older",0,1,NA,"MCQ240DK"
"77777","Refused",0,1,NA,"MCQ240DK"
"99999","Don't know",0,1,NA,"MCQ240DK"
".","Missing",9665,9666,NA,"MCQ240DK"
"1","Enter number",3900,3900,NA,"MCQ245A"
"2","Does not work",2646,6546,NA,"MCQ245A"
"7","Refused",0,6546,NA,"MCQ245A"
"9","Don't know",0,6546,NA,"MCQ245A"
".","Missing",3120,9666,NA,"MCQ245A"
"0 to 365","Range of Values",3899,3899,NA,"MCQ245B"
"77777","Refused",0,3899,NA,"MCQ245B"
"99999","Don't know",1,3900,NA,"MCQ245B"
".","Missing",5766,9666,NA,"MCQ245B"
"1","Yes",791,791,NA,"MCQ300A"
"2","No",4974,5765,NA,"MCQ300A"
"7","Refused",2,5767,NA,"MCQ300A"
"9","Don't know",168,5935,NA,"MCQ300A"
".","Missing",3731,9666,NA,"MCQ300A"
"1","Yes",1962,1962,NA,"MCQ300B"
"2","No",6305,8267,NA,"MCQ300B"
"7","Refused",1,8268,NA,"MCQ300B"
"9","Don't know",167,8435,NA,"MCQ300B"
".","Missing",1231,9666,NA,"MCQ300B"
"1","Yes",2403,2403,NA,"MCQ300C"
"2","No",3399,5802,NA,"MCQ300C"
"7","Refused",1,5803,NA,"MCQ300C"
"9","Don't know",132,5935,NA,"MCQ300C"
".","Missing",3731,9666,NA,"MCQ300C"
"1","Yes",255,255,"","MCQ265"
"2","No",1612,1867,"MCQ310","MCQ265"
"7","Refused",0,1867,"MCQ310","MCQ265"
"9","Don't know",95,1962,"MCQ310","MCQ265"
".","Missing",7704,9666,"","MCQ265"
"1","Father",143,143,NA,"MCQ268A"
"7","Refused",0,143,NA,"MCQ268A"
"9","Don't know",1,144,NA,"MCQ268A"
".","Missing",9522,9666,NA,"MCQ268A"
"2","Mother's Father",20,20,NA,"MCQ268B"
".","Missing",9646,9666,NA,"MCQ268B"
"3","Father's Father",26,26,NA,"MCQ268C"
".","Missing",9640,9666,NA,"MCQ268C"
"4","Brother",80,80,NA,"MCQ268D"
".","Missing",9586,9666,NA,"MCQ268D"
"1","Yes",1089,1089,"","MCQ310"
"2","No",764,1853,"End of Section","MCQ310"
"7","Refused",0,1853,"End of Section","MCQ310"
"9","Don't know",109,1962,"End of Section","MCQ310"
".","Missing",7704,9666,"","MCQ310"
"1 to 79","Range of Values",1005,1005,NA,"MCQ320"
"80","80 years or older",17,1022,NA,"MCQ320"
"777","Refused",0,1022,NA,"MCQ320"
"999","Don't know",67,1089,NA,"MCQ320"
".","Missing",8577,9666,NA,"MCQ320"
"1 to 5844","Range of Values",1048,1048,NA,"MCD330"
"777777","Refused",1,1049,NA,"MCD330"
"999999","Don't know",33,1082,NA,"MCD330"
".","Missing",8584,9666,NA,"MCD330"
"0 to 20","Range of Values",1042,1042,NA,"MCQ340"
"777","Refused",0,1042,NA,"MCQ340"
"999","Don't know",47,1089,NA,"MCQ340"
".","Missing",8577,9666,NA,"MCQ340"
"1","Yes",256,256,NA,"MCQ350"
