"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"85","85 years or older",2,95,"MCQ160J","MCQ180G"
"77777","Refused",0,95,"MCQ160J","MCQ180G"
"99999","Don't know",3,98,"MCQ160J","MCQ180G"
".","Missing",9724,9822,"MCQ160J","MCQ180G"
"1 to 80","Range of Values",275,275,"MCQ160L","MCQ180K"
"85","85 years or older",4,279,"MCQ160L","MCQ180K"
"77777","Refused",0,279,"MCQ160L","MCQ180K"
"99999","Don't know",11,290,"MCQ160L","MCQ180K"
".","Missing",9532,9822,"MCQ160L","MCQ180K"
"0 to 82","Range of Values",163,163,"MCQ160M","MCQ180L"
"85","85 years or older",0,163,"MCQ160M","MCQ180L"
"77777","Refused",0,163,"MCQ160M","MCQ180L"
"99999","Don't know",0,163,"MCQ160M","MCQ180L"
".","Missing",9659,9822,"MCQ160M","MCQ180L"
"4 to 84","Range of Values",448,448,"MCQ220","MCQ180M"
"85","85 years or older",6,454,"MCQ220","MCQ180M"
"77777","Refused",0,454,"MCQ220","MCQ180M"
"99999","Don't know",5,459,"MCQ220","MCQ180M"
".","Missing",9363,9822,"MCQ220","MCQ180M"
"1","Rheumatoid arthritis",238,238,"MCQ160B","MCQ190"
"2","Osteoarthritis",379,617,"MCQ160B","MCQ190"
"3","Other",167,784,"MCQ160B","MCQ190"
"7","Refused",0,784,"MCQ160B","MCQ190"
"9","Don't know",463,1247,"MCQ160B","MCQ190"
".","Missing",8575,9822,"","MCQ190"
"1","Yes",414,414,"","MCQ220"
"2","No",4561,4975,"MCQ245A","MCQ220"
"7","Refused",0,4975,"MCQ245A","MCQ220"
"9","Don't know",4,4979,"MCQ245A","MCQ220"
".","Missing",4843,9822,"","MCQ220"
"9","9",1,1,"","MCQ230A"
"10","Bladder",6,7,"","MCQ230A"
"11","Blood",1,8,"","MCQ230A"
"12","Bone",1,9,"","MCQ230A"
"13","Brain",2,11,"","MCQ230A"
"14","Breast",76,87,"","MCQ230A"
"15","Cervix (cervical)",41,128,"","MCQ230A"
"16","Colon",22,150,"","MCQ230A"
"17","Esophagus (esophageal)",1,151,"","MCQ230A"
"18","Gallbladder",0,151,"","MCQ230A"
"19","Kidney",4,155,"","MCQ230A"
"20","Larynx/ windpipe",2,157,"","MCQ230A"
"21","Leukemia",0,157,"","MCQ230A"
"22","Liver",1,158,"","MCQ230A"
"23","Lung",11,169,"","MCQ230A"
"24","Lymphoma/Hodgkin's disease",9,178,"","MCQ230A"
"25","Melanoma",24,202,"","MCQ230A"
"26","Mouth/tongue/lip",3,205,"","MCQ230A"
"27","Nervous system",0,205,"","MCQ230A"
"28","Ovary (ovarian)",4,209,"","MCQ230A"
"29","Pancreas (pancreatic)",0,209,"","MCQ230A"
"30","Prostate",54,263,"","MCQ230A"
"31","Rectum (rectal)",2,265,"","MCQ230A"
"32","Skin (non-melanoma)",73,338,"","MCQ230A"
"33","Skin (don't know what kind)",30,368,"","MCQ230A"
"34","Soft tissue (muscle or fat)",1,369,"","MCQ230A"
"35","Stomach",3,372,"","MCQ230A"
"36","Testis (testicular)",1,373,"","MCQ230A"
"37","Thyroid",8,381,"","MCQ230A"
"38","Uterus (uterine)",17,398,"","MCQ230A"
"39","Other",12,410,"","MCQ230A"
"66","More than 3 kinds",0,410,"","MCQ230A"
"77","Refused",0,410,"","MCQ230A"
"99","Don't know",4,414,"MCQ240DK","MCQ230A"
".","Missing",9408,9822,"","MCQ230A"
"10","Bladder",2,2,NA,"MCQ230B"
"11","Blood",0,2,NA,"MCQ230B"
"12","Bone",1,3,NA,"MCQ230B"
"13","Brain",0,3,NA,"MCQ230B"
"14","Breast",1,4,NA,"MCQ230B"
"15","Cervix (cervical)",2,6,NA,"MCQ230B"
"16","Colon",2,8,NA,"MCQ230B"
"17","Esophagus (esophageal)",1,9,NA,"MCQ230B"
"18","Gallbladder",0,9,NA,"MCQ230B"
"19","Kidney",1,10,NA,"MCQ230B"
"20","Larynx/ windpipe",0,10,NA,"MCQ230B"
"21","Leukemia",1,11,NA,"MCQ230B"
"22","Liver",1,12,NA,"MCQ230B"
"23","Lung",0,12,NA,"MCQ230B"
"24","Lymphoma/Hodgkin's disease",0,12,NA,"MCQ230B"
"25","Melanoma",2,14,NA,"MCQ230B"
"26","Mouth/tongue/lip",0,14,NA,"MCQ230B"
"27","Nervous system",0,14,NA,"MCQ230B"
"28","Ovary (ovarian)",5,19,NA,"MCQ230B"
"29","Pancreas (pancreatic)",0,19,NA,"MCQ230B"
"30","Prostate",8,27,NA,"MCQ230B"
"31","Rectum (rectal)",1,28,NA,"MCQ230B"
"32","Skin (non-melanoma)",4,32,NA,"MCQ230B"
"33","Skin (don't know what kind)",3,35,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",0,35,NA,"MCQ230B"
"35","Stomach",0,35,NA,"MCQ230B"
"36","Testis (testicular)",0,35,NA,"MCQ230B"
"37","Thyroid",0,35,NA,"MCQ230B"
"38","Uterus (uterine)",2,37,NA,"MCQ230B"
"39","Other",7,44,NA,"MCQ230B"
"66","More than 3 kinds",0,44,NA,"MCQ230B"
"77","Refused",0,44,NA,"MCQ230B"
"99","Don't know",0,44,NA,"MCQ230B"
".","Missing",9778,9822,NA,"MCQ230B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",1,1,NA,"MCQ230C"
"12","Bone",0,1,NA,"MCQ230C"
"13","Brain",0,1,NA,"MCQ230C"
"14","Breast",0,1,NA,"MCQ230C"
"15","Cervix (cervical)",0,1,NA,"MCQ230C"
"16","Colon",0,1,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,1,NA,"MCQ230C"
"18","Gallbladder",0,1,NA,"MCQ230C"
"19","Kidney",0,1,NA,"MCQ230C"
"20","Larynx/ windpipe",0,1,NA,"MCQ230C"
"21","Leukemia",0,1,NA,"MCQ230C"
"22","Liver",0,1,NA,"MCQ230C"
"23","Lung",0,1,NA,"MCQ230C"
"24","Lymphoma/Hodgkin's disease",0,1,NA,"MCQ230C"
"25","Melanoma",0,1,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,1,NA,"MCQ230C"
"27","Nervous system",0,1,NA,"MCQ230C"
"28","Ovary (ovarian)",1,2,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,2,NA,"MCQ230C"
"30","Prostate",0,2,NA,"MCQ230C"
"31","Rectum (rectal)",0,2,NA,"MCQ230C"
"32","Skin (non-melanoma)",2,4,NA,"MCQ230C"
"33","Skin (don't know what kind)",0,4,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,4,NA,"MCQ230C"
"35","Stomach",0,4,NA,"MCQ230C"
"36","Testis (testicular)",0,4,NA,"MCQ230C"
"37","Thyroid",0,4,NA,"MCQ230C"
"38","Uterus (uterine)",0,4,NA,"MCQ230C"
"39","Other",0,4,NA,"MCQ230C"
"66","More than 3 kinds",0,4,NA,"MCQ230C"
"77","Refused",0,4,NA,"MCQ230C"
"99","Don't know",0,4,NA,"MCQ230C"
".","Missing",9818,9822,NA,"MCQ230C"
"10","Bladder",0,0,NA,"MCQ230D"
"11","Blood",0,0,NA,"MCQ230D"
"12","Bone",0,0,NA,"MCQ230D"
"13","Brain",0,0,NA,"MCQ230D"
"14","Breast",0,0,NA,"MCQ230D"
"15","Cervix (cervical)",0,0,NA,"MCQ230D"
"16","Colon",0,0,NA,"MCQ230D"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230D"
"18","Gallbladder",0,0,NA,"MCQ230D"
"19","Kidney",0,0,NA,"MCQ230D"
"20","Larynx/ windpipe",0,0,NA,"MCQ230D"
"21","Leukemia",0,0,NA,"MCQ230D"
"22","Liver",0,0,NA,"MCQ230D"
"23","Lung",0,0,NA,"MCQ230D"
"24","Lymphoma/Hodgkin's disease",0,0,NA,"MCQ230D"
"25","Melanoma",0,0,NA,"MCQ230D"
"26","Mouth/tongue/lip",0,0,NA,"MCQ230D"
"27","Nervous system",0,0,NA,"MCQ230D"
"28","Ovary (ovarian)",0,0,NA,"MCQ230D"
"29","Pancreas (pancreatic)",0,0,NA,"MCQ230D"
"30","Prostate",0,0,NA,"MCQ230D"
"31","Rectum (rectal)",0,0,NA,"MCQ230D"
"32","Skin (non-melanoma)",0,0,NA,"MCQ230D"
"33","Skin (don't know what kind)",0,0,NA,"MCQ230D"
"34","Soft tissue (muscle or fat)",0,0,NA,"MCQ230D"
"35","Stomach",0,0,NA,"MCQ230D"
"36","Testis (testicular)",0,0,NA,"MCQ230D"
"37","Thyroid",0,0,NA,"MCQ230D"
"38","Uterus (uterine)",0,0,NA,"MCQ230D"
"39","Other",0,0,NA,"MCQ230D"
"66","More than 3 kinds",0,0,NA,"MCQ230D"
"77","Refused",0,0,NA,"MCQ230D"
"99","Don't know",0,0,NA,"MCQ230D"
".","Missing",9822,9822,NA,"MCQ230D"
"43 to 80","Range of Values",7,7,NA,"MCQ240A"
"85","85 years or older",1,8,NA,"MCQ240A"
"77777","Refused",0,8,NA,"MCQ240A"
"99999","Don't know",0,8,NA,"MCQ240A"
".","Missing",9814,9822,NA,"MCQ240A"
"63 to 66","Range of Values",2,2,NA,"MCQ240B"
"85","85 years or older",0,2,NA,"MCQ240B"
"77777","Refused",0,2,NA,"MCQ240B"
"99999","Don't know",0,2,NA,"MCQ240B"
".","Missing",9820,9822,NA,"MCQ240B"
"63 to 84","Range of Values",2,2,NA,"MCQ240C"
"85","85 years or older",0,2,NA,"MCQ240C"
"77777","Refused",0,2,NA,"MCQ240C"
"99999","Don't know",0,2,NA,"MCQ240C"
".","Missing",9820,9822,NA,"MCQ240C"
"36 to 69","Range of Values",2,2,NA,"MCQ240D"
"85","85 years or older",0,2,NA,"MCQ240D"
"77777","Refused",0,2,NA,"MCQ240D"
"99999","Don't know",0,2,NA,"MCQ240D"
".","Missing",9820,9822,NA,"MCQ240D"
"2 to 83","Range of Values",74,74,NA,"MCQ240E"
"85","85 years or older",3,77,NA,"MCQ240E"
"77777","Refused",0,77,NA,"MCQ240E"
"99999","Don't know",0,77,NA,"MCQ240E"
".","Missing",9745,9822,NA,"MCQ240E"
"16 to 72","Range of Values",43,43,NA,"MCQ240F"
"85","85 years or older",0,43,NA,"MCQ240F"
"77777","Refused",0,43,NA,"MCQ240F"
"99999","Don't know",0,43,NA,"MCQ240F"
".","Missing",9779,9822,NA,"MCQ240F"
"2 to 83","Range of Values",23,23,NA,"MCQ240G"
"85","85 years or older",1,24,NA,"MCQ240G"
"77777","Refused",0,24,NA,"MCQ240G"
"99999","Don't know",0,24,NA,"MCQ240G"
".","Missing",9798,9822,NA,"MCQ240G"
"60 to 63","Range of Values",2,2,NA,"MCQ240H"
"85","85 years or older",0,2,NA,"MCQ240H"
"77777","Refused",0,2,NA,"MCQ240H"
"99999","Don't know",0,2,NA,"MCQ240H"
".","Missing",9820,9822,NA,"MCQ240H"
"85","85 years or older",0,0,NA,"MCQ240I"
"77777","Refused",0,0,NA,"MCQ240I"
"99999","Don't know",0,0,NA,"MCQ240I"
".","Missing",9822,9822,NA,"MCQ240I"
"55 to 76","Range of Values",5,5,NA,"MCQ240J"
"85","85 years or older",0,5,NA,"MCQ240J"
"77777","Refused",0,5,NA,"MCQ240J"
"99999","Don't know",0,5,NA,"MCQ240J"
".","Missing",9817,9822,NA,"MCQ240J"
"28 to 75","Range of Values",2,2,NA,"MCQ240K"
"85","85 years or older",0,2,NA,"MCQ240K"
"77777","Refused",0,2,NA,"MCQ240K"
"99999","Don't know",0,2,NA,"MCQ240K"
".","Missing",9820,9822,NA,"MCQ240K"
"48","48",1,1,NA,"MCQ240L"
"85","85 years or older",0,1,NA,"MCQ240L"
"77777","Refused",0,1,NA,"MCQ240L"
"99999","Don't know",0,1,NA,"MCQ240L"
".","Missing",9821,9822,NA,"MCQ240L"
"28 to 53","Range of Values",2,2,NA,"MCQ240M"
"85","85 years or older",0,2,NA,"MCQ240M"
"77777","Refused",0,2,NA,"MCQ240M"
"99999","Don't know",0,2,NA,"MCQ240M"
".","Missing",9820,9822,NA,"MCQ240M"
"20 to 79","Range of Values",11,11,NA,"MCQ240N"
"85","85 years or older",0,11,NA,"MCQ240N"
"77777","Refused",0,11,NA,"MCQ240N"
"99999","Don't know",0,11,NA,"MCQ240N"
".","Missing",9811,9822,NA,"MCQ240N"
"18 to 78","Range of Values",9,9,NA,"MCQ240O"
"85","85 years or older",0,9,NA,"MCQ240O"
"77777","Refused",0,9,NA,"MCQ240O"
"99999","Don't know",0,9,NA,"MCQ240O"
".","Missing",9813,9822,NA,"MCQ240O"
"6 to 80","Range of Values",25,25,NA,"MCQ240P"
"85","85 years or older",1,26,NA,"MCQ240P"
"77777","Refused",0,26,NA,"MCQ240P"
"99999","Don't know",0,26,NA,"MCQ240P"
".","Missing",9796,9822,NA,"MCQ240P"
"38 to 58","Range of Values",3,3,NA,"MCQ240Q"
"85","85 years or older",0,3,NA,"MCQ240Q"
"77777","Refused",0,3,NA,"MCQ240Q"
"99999","Don't know",0,3,NA,"MCQ240Q"
".","Missing",9819,9822,NA,"MCQ240Q"
"85","85 years or older",0,0,NA,"MCQ240R"
"77777","Refused",0,0,NA,"MCQ240R"
"99999","Don't know",0,0,NA,"MCQ240R"
".","Missing",9822,9822,NA,"MCQ240R"
"28 to 69","Range of Values",10,10,NA,"MCQ240S"
"85","85 years or older",0,10,NA,"MCQ240S"
"77777","Refused",0,10,NA,"MCQ240S"
"99999","Don't know",0,10,NA,"MCQ240S"
".","Missing",9812,9822,NA,"MCQ240S"
"85","85 years or older",0,0,NA,"MCQ240T"
"77777","Refused",0,0,NA,"MCQ240T"
"99999","Don't know",0,0,NA,"MCQ240T"
".","Missing",9822,9822,NA,"MCQ240T"
"9 to 83","Range of Values",59,59,NA,"MCQ240U"
"85","85 years or older",3,62,NA,"MCQ240U"
"77777","Refused",0,62,NA,"MCQ240U"
"99999","Don't know",0,62,NA,"MCQ240U"
".","Missing",9760,9822,NA,"MCQ240U"
"52 to 67","Range of Values",3,3,NA,"MCQ240V"
"85","85 years or older",0,3,NA,"MCQ240V"
"77777","Refused",0,3,NA,"MCQ240V"
"99999","Don't know",0,3,NA,"MCQ240V"
".","Missing",9819,9822,NA,"MCQ240V"
"22 to 83","Range of Values",78,78,NA,"MCQ240W"
"85","85 years or older",1,79,NA,"MCQ240W"
"77777","Refused",0,79,NA,"MCQ240W"
"99999","Don't know",0,79,NA,"MCQ240W"
".","Missing",9743,9822,NA,"MCQ240W"
"1 to 84","Range of Values",28,28,NA,"MCQ240X"
"85","85 years or older",5,33,NA,"MCQ240X"
"77777","Refused",0,33,NA,"MCQ240X"
"99999","Don't know",0,33,NA,"MCQ240X"
".","Missing",9789,9822,NA,"MCQ240X"
"35","35",1,1,NA,"MCQ240Y"
"85","85 years or older",0,1,NA,"MCQ240Y"
"77777","Refused",0,1,NA,"MCQ240Y"
"99999","Don't know",0,1,NA,"MCQ240Y"
".","Missing",9821,9822,NA,"MCQ240Y"
"35 to 59","Range of Values",3,3,NA,"MCQ240Z"
"85","85 years or older",0,3,NA,"MCQ240Z"
"77777","Refused",0,3,NA,"MCQ240Z"
"99999","Don't know",0,3,NA,"MCQ240Z"
".","Missing",9819,9822,NA,"MCQ240Z"
"18","18",1,1,NA,"MCQ240AA"
"85","85 years or older",0,1,NA,"MCQ240AA"
"77777","Refused",0,1,NA,"MCQ240AA"
"99999","Don't know",0,1,NA,"MCQ240AA"
".","Missing",9821,9822,NA,"MCQ240AA"
"20 to 58","Range of Values",8,8,NA,"MCQ240BB"
"85","85 years or older",0,8,NA,"MCQ240BB"
"77777","Refused",0,8,NA,"MCQ240BB"
"99999","Don't know",0,8,NA,"MCQ240BB"
".","Missing",9814,9822,NA,"MCQ240BB"
"1 to 72","Range of Values",19,19,NA,"MCQ240CC"
"85","85 years or older",0,19,NA,"MCQ240CC"
"77777","Refused",0,19,NA,"MCQ240CC"
"99999","Don't know",0,19,NA,"MCQ240CC"
".","Missing",9803,9822,NA,"MCQ240CC"
"1 to 78","Range of Values",19,19,NA,"MCQ240DD"
"85","85 years or older",1,20,NA,"MCQ240DD"
"77777","Refused",0,20,NA,"MCQ240DD"
"99999","Don't know",0,20,NA,"MCQ240DD"
".","Missing",9802,9822,NA,"MCQ240DD"
"55 to 80","Range of Values",3,3,NA,"MCQ240DK"
"85","85 years or older",1,4,NA,"MCQ240DK"
"77777","Refused",0,4,NA,"MCQ240DK"
"99999","Don't know",0,4,NA,"MCQ240DK"
".","Missing",9818,9822,NA,"MCQ240DK"
"1","Enter number",3844,3844,NA,"MCQ245A"
"2","Does not work",2293,6137,NA,"MCQ245A"
"7","Refused",0,6137,NA,"MCQ245A"
"9","Don't know",2,6139,NA,"MCQ245A"
".","Missing",3683,9822,NA,"MCQ245A"
"0 to 365","Range of Values",3842,3842,NA,"MCQ245B"
"77777","Refused",0,3842,NA,"MCQ245B"
"99999","Don't know",2,3844,NA,"MCQ245B"
".","Missing",5978,9822,NA,"MCQ245B"
"1","Yes",201,201,"","MCQ265"
"2","No",1266,1467,"MCQ300A","MCQ265"
"7","Refused",0,1467,"MCQ300A","MCQ265"
"9","Don't know",76,1543,"MCQ300A","MCQ265"
".","Missing",8279,9822,"","MCQ265"
"1","Father",124,124,NA,"MCQ268A"
"7","Refused",0,124,NA,"MCQ268A"
"9","Don't know",2,126,NA,"MCQ268A"
".","Missing",9696,9822,NA,"MCQ268A"
"2","Mother's Father",20,20,NA,"MCQ268B"
".","Missing",9802,9822,NA,"MCQ268B"
"3","Father's Father",14,14,NA,"MCQ268C"
".","Missing",9808,9822,NA,"MCQ268C"
"4","Brother",50,50,NA,"MCQ268D"
".","Missing",9772,9822,NA,"MCQ268D"
"1","Yes",664,664,NA,"MCQ300A"
"2","No",4177,4841,NA,"MCQ300A"
"7","Refused",0,4841,NA,"MCQ300A"
"9","Don't know",138,4979,NA,"MCQ300A"
".","Missing",4843,9822,NA,"MCQ300A"
"1","Yes",1016,1016,NA,"MCQ300B"
"2","No",3845,4861,NA,"MCQ300B"
"7","Refused",0,4861,NA,"MCQ300B"
"9","Don't know",118,4979,NA,"MCQ300B"
".","Missing",4843,9822,NA,"MCQ300B"
"1","Yes",2046,2046,NA,"MCQ300C"
"2","No",2823,4869,NA,"MCQ300C"
"7","Refused",0,4869,NA,"MCQ300C"
"9","Don't know",110,4979,NA,"MCQ300C"
".","Missing",4843,9822,NA,"MCQ300C"
"1","Yes",831,831,"","MCQ310"
"2","No",623,1454,"End of Section","MCQ310"
"7","Refused",0,1454,"End of Section","MCQ310"
"9","Don't know",89,1543,"End of Section","MCQ310"
".","Missing",8279,9822,"","MCQ310"
"1 to 85","Range of Values",783,783,NA,"MCQ320"
"777","Refused",0,783,NA,"MCQ320"
"999","Don't know",47,830,NA,"MCQ320"
".","Missing",8992,9822,NA,"MCQ320"
"1 to 7305","Range of Values",783,783,NA,"MCD330"
"777777","Refused",0,783,NA,"MCD330"
"999999","Don't know",34,817,NA,"MCD330"
".","Missing",9005,9822,NA,"MCD330"
"0 to 20","Range of Values",799,799,NA,"MCQ340"
"777","Refused",0,799,NA,"MCQ340"
"999","Don't know",32,831,NA,"MCQ340"
".","Missing",8991,9822,NA,"MCQ340"
"1","Yes",163,163,NA,"MCQ350"
"2","No",661,824,NA,"MCQ350"
"7","Refused",0,824,NA,"MCQ350"
"9","Don't know",7,831,NA,"MCQ350"
".","Missing",8991,9822,NA,"MCQ350"
