"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"1","Yes",273,273,NA,"MCQ160F"
"2","No",5286,5559,NA,"MCQ160F"
"7","Refused",0,5559,NA,"MCQ160F"
"9","Don't know",10,5569,NA,"MCQ160F"
".","Missing",3328,8897,NA,"MCQ160F"
"17 to 79","Range of Values",251,251,NA,"MCD180F"
"16","16 years or younger",1,252,NA,"MCD180F"
"80","80 years or older",16,268,NA,"MCD180F"
"77777","Refused",0,268,NA,"MCD180F"
"99999","Don't know",5,273,NA,"MCD180F"
".","Missing",8624,8897,NA,"MCD180F"
"1","Yes",655,655,NA,"MCQ160M"
"2","No",4899,5554,NA,"MCQ160M"
"7","Refused",2,5556,NA,"MCQ160M"
"9","Don't know",13,5569,NA,"MCQ160M"
".","Missing",3328,8897,NA,"MCQ160M"
"1","Yes",491,491,NA,"MCQ170M"
"2","No",138,629,NA,"MCQ170M"
"7","Refused",1,630,NA,"MCQ170M"
"9","Don't know",25,655,NA,"MCQ170M"
".","Missing",8242,8897,NA,"MCQ170M"
"17 to 79","Range of Values",590,590,NA,"MCD180M"
"16","16 years or younger",29,619,NA,"MCD180M"
"80","80 years or older",22,641,NA,"MCD180M"
"77777","Refused",0,641,NA,"MCD180M"
"99999","Don't know",14,655,NA,"MCD180M"
".","Missing",8242,8897,NA,"MCD180M"
"1","Yes",106,106,NA,"MCQ160G"
"2","No",5450,5556,NA,"MCQ160G"
"7","Refused",0,5556,NA,"MCQ160G"
"9","Don't know",13,5569,NA,"MCQ160G"
".","Missing",3328,8897,NA,"MCQ160G"
"26 to 76","Range of Values",100,100,NA,"MCD180G"
"16","16 years or younger",1,101,NA,"MCD180G"
"80","80 years or older",2,103,NA,"MCD180G"
"77777","Refused",0,103,NA,"MCD180G"
"99999","Don't know",3,106,NA,"MCD180G"
".","Missing",8791,8897,NA,"MCD180G"
"1","Yes",395,395,NA,"MCQ160K"
"2","No",5168,5563,NA,"MCQ160K"
"7","Refused",0,5563,NA,"MCQ160K"
"9","Don't know",6,5569,NA,"MCQ160K"
".","Missing",3328,8897,NA,"MCQ160K"
"1","Yes",173,173,NA,"MCQ170K"
"2","No",209,382,NA,"MCQ170K"
"7","Refused",0,382,NA,"MCQ170K"
"9","Don't know",13,395,NA,"MCQ170K"
".","Missing",8502,8897,NA,"MCQ170K"
"17 to 79","Range of Values",290,290,NA,"MCD180K"
"16","16 years or younger",81,371,NA,"MCD180K"
"80","80 years or older",6,377,NA,"MCD180K"
"77777","Refused",0,377,NA,"MCD180K"
"99999","Don't know",18,395,NA,"MCD180K"
".","Missing",8502,8897,NA,"MCD180K"
"1","Yes",293,293,NA,"MCQ160O"
"2","No",5267,5560,NA,"MCQ160O"
"7","Refused",0,5560,NA,"MCQ160O"
"9","Don't know",9,5569,NA,"MCQ160O"
".","Missing",3328,8897,NA,"MCQ160O"
"1","Yes",294,294,NA,"MCQ160L"
"2","No",5260,5554,NA,"MCQ160L"
"7","Refused",0,5554,NA,"MCQ160L"
"9","Don't know",15,5569,NA,"MCQ160L"
".","Missing",3328,8897,NA,"MCQ160L"
"1","Yes",162,162,NA,"MCQ170L"
"2","No",106,268,NA,"MCQ170L"
"7","Refused",0,268,NA,"MCQ170L"
"9","Don't know",26,294,NA,"MCQ170L"
".","Missing",8603,8897,NA,"MCQ170L"
"17 to 79","Range of Values",269,269,"","MCD180L"
"16","16 years or younger",16,285,"","MCD180L"
"80","80 years or older",4,289,"","MCD180L"
"77777","Refused",0,289,"MCQ510a","MCD180L"
"99999","Don't know",5,294,"MCQ510a","MCD180L"
".","Missing",8603,8897,"","MCD180L"
"1","Yes",4,4,"","MCQ500"
"2","No",1190,1194,"MCQ515","MCQ500"
"7","Refused",0,1194,"MCQ515","MCQ500"
"9","Don't know",0,1194,"MCQ515","MCQ500"
".","Missing",7703,8897,"","MCQ500"
"1","Fatty liver",119,119,"","MCQ510A"
"77","Refused",0,119,"MCQ515","MCQ510A"
"99","Don't know",22,141,"MCQ515","MCQ510A"
".","Missing",8756,8897,"","MCQ510A"
"2","Liver fibrosis",6,6,NA,"MCQ510B"
".","Missing",8891,8897,NA,"MCQ510B"
"3","Liver cirrhosis",24,24,NA,"MCQ510C"
".","Missing",8873,8897,NA,"MCQ510C"
"4","Viral hepatitis",50,50,NA,"MCQ510D"
".","Missing",8847,8897,NA,"MCQ510D"
"5","Autoimmune hepatitis",12,12,NA,"MCQ510E"
".","Missing",8885,8897,NA,"MCQ510E"
"6","Other liver disease",79,79,NA,"MCQ510F"
".","Missing",8818,8897,NA,"MCQ510F"
"1","Yes",1201,1201,"","MCQ520"
"2","No",4363,5564,"MCQ550","MCQ520"
"7","Refused",0,5564,"MCQ550","MCQ520"
"9","Don't know",5,5569,"MCQ550","MCQ520"
".","Missing",3328,8897,"","MCQ520"
"1","Right upper abdomen",281,281,NA,"MCQ530"
"2","Mid upper abdomen",647,928,NA,"MCQ530"
"3","Left upper abdomen",269,1197,NA,"MCQ530"
"7","Refused",0,1197,NA,"MCQ530"
"9","Don't know",4,1201,NA,"MCQ530"
".","Missing",7696,8897,NA,"MCQ530"
"1","Yes",808,808,NA,"MCQ540"
"2","No",393,1201,NA,"MCQ540"
"7","Refused",0,1201,NA,"MCQ540"
"9","Don't know",0,1201,NA,"MCQ540"
".","Missing",7696,8897,NA,"MCQ540"
"1","Yes",623,623,NA,"MCQ550"
"2","No",4931,5554,NA,"MCQ550"
"7","Refused",0,5554,NA,"MCQ550"
"9","Don't know",15,5569,NA,"MCQ550"
".","Missing",3328,8897,NA,"MCQ550"
"1","Yes",641,641,NA,"MCQ560"
"2","No",4925,5566,NA,"MCQ560"
"7","Refused",0,5566,NA,"MCQ560"
"9","Don't know",3,5569,NA,"MCQ560"
".","Missing",3328,8897,NA,"MCQ560"
"15 to 79","Range of Values",620,620,NA,"MCQ570"
"80","80 years or older",10,630,NA,"MCQ570"
"77777","Refused",0,630,NA,"MCQ570"
"99999","Don't know",11,641,NA,"MCQ570"
".","Missing",8256,8897,NA,"MCQ570"
"1","Yes",171,171,"","MCQ203"
"2","No",7692,7863,"MCQ220","MCQ203"
"7","Refused",0,7863,"MCQ220","MCQ203"
"9","Don't know",15,7878,"MCQ220","MCQ203"
".","Missing",1019,8897,"","MCQ203"
"1 to 76","Range of Values",171,171,NA,"MCQ206"
"80","80 years or older",0,171,NA,"MCQ206"
"77777","Refused",0,171,NA,"MCQ206"
"99999","Don't know",0,171,NA,"MCQ206"
".","Missing",8726,8897,NA,"MCQ206"
"1","Yes",588,588,"","MCQ220"
"2","No",4979,5567,"MCQ300b","MCQ220"
"7","Refused",0,5567,"MCQ300b","MCQ220"
"9","Don't know",2,5569,"MCQ300b","MCQ220"
".","Missing",3328,8897,"","MCQ220"
"10","Bladder",12,12,NA,"MCQ230A"
"11","Blood",1,13,NA,"MCQ230A"
"12","Bone",1,14,NA,"MCQ230A"
"13","Brain",4,18,NA,"MCQ230A"
"14","Breast",89,107,NA,"MCQ230A"
"15","Cervix (cervical)",26,133,NA,"MCQ230A"
"16","Colon",46,179,NA,"MCQ230A"
"17","Esophagus (esophageal)",6,185,NA,"MCQ230A"
"18","Gallbladder",1,186,NA,"MCQ230A"
"19","Kidney",19,205,NA,"MCQ230A"
"20","Larynx/ windpipe",1,206,NA,"MCQ230A"
"21","Leukemia",6,212,NA,"MCQ230A"
"22","Liver",3,215,NA,"MCQ230A"
"23","Lung",18,233,NA,"MCQ230A"
"24","Lymphoma/ Hodgkin's disease",15,248,NA,"MCQ230A"
"25","Melanoma",35,283,NA,"MCQ230A"
"26","Mouth/tongue/lip",4,287,NA,"MCQ230A"
"27","Nervous system",0,287,NA,"MCQ230A"
"28","Ovary (ovarian)",11,298,NA,"MCQ230A"
"29","Pancreas (pancreatic)",1,299,NA,"MCQ230A"
"30","Prostate",94,393,NA,"MCQ230A"
"31","Rectum (rectal)",2,395,NA,"MCQ230A"
"32","Skin (non-melanoma)",67,462,NA,"MCQ230A"
"33","Skin (don't know what kind)",33,495,NA,"MCQ230A"
"34","Soft tissue (muscle or fat)",1,496,NA,"MCQ230A"
"35","Stomach",5,501,NA,"MCQ230A"
"36","Testis (testicular)",2,503,NA,"MCQ230A"
"37","Thyroid",15,518,NA,"MCQ230A"
"38","Uterus (uterine)",20,538,NA,"MCQ230A"
"39","Other",37,575,NA,"MCQ230A"
"66","More than 3 kinds",0,575,NA,"MCQ230A"
"77","Refused",0,575,NA,"MCQ230A"
"99","Don't know",13,588,NA,"MCQ230A"
".","Missing",8309,8897,NA,"MCQ230A"
"17 to 79","Range of Values",532,532,NA,"MCD240A"
"16","16 years or younger",6,538,NA,"MCD240A"
"80","80 years or older",41,579,NA,"MCD240A"
"77777","Refused",0,579,NA,"MCD240A"
"99999","Don't know",8,587,NA,"MCD240A"
".","Missing",8310,8897,NA,"MCD240A"
"10","Bladder",3,3,NA,"MCQ230B"
"11","Blood",0,3,NA,"MCQ230B"
"12","Bone",2,5,NA,"MCQ230B"
"13","Brain",1,6,NA,"MCQ230B"
"14","Breast",9,15,NA,"MCQ230B"
"15","Cervix (cervical)",0,15,NA,"MCQ230B"
"16","Colon",6,21,NA,"MCQ230B"
"17","Esophagus (esophageal)",0,21,NA,"MCQ230B"
"18","Gallbladder",0,21,NA,"MCQ230B"
"19","Kidney",2,23,NA,"MCQ230B"
"20","Larynx/ windpipe",1,24,NA,"MCQ230B"
"21","Leukemia",1,25,NA,"MCQ230B"
"22","Liver",1,26,NA,"MCQ230B"
"23","Lung",0,26,NA,"MCQ230B"
"24","Lymphoma/ Hodgkins disease",1,27,NA,"MCQ230B"
"25","Melanoma",4,31,NA,"MCQ230B"
"26","Mouth/tongue/lip",1,32,NA,"MCQ230B"
"27","Nervous system",0,32,NA,"MCQ230B"
"28","Ovary (ovarian)",2,34,NA,"MCQ230B"
"29","Pancreas (pancreatic)",0,34,NA,"MCQ230B"
"30","Prostate",5,39,NA,"MCQ230B"
"31","Rectum (rectal)",4,43,NA,"MCQ230B"
"32","Skin (non-melanoma)",4,47,NA,"MCQ230B"
"33","Skin (don't know what kind)",8,55,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",0,55,NA,"MCQ230B"
"35","Stomach",0,55,NA,"MCQ230B"
"36","Testis (testicular)",0,55,NA,"MCQ230B"
"37","Thyroid",3,58,NA,"MCQ230B"
"38","Uterus (uterine)",2,60,NA,"MCQ230B"
"39","Other",4,64,NA,"MCQ230B"
"66","More than 3 kinds",0,64,NA,"MCQ230B"
"77","Refused",0,64,NA,"MCQ230B"
"99","Don't know",0,64,NA,"MCQ230B"
".","Missing",8833,8897,NA,"MCQ230B"
"18 to 79","Range of Values",60,60,NA,"MCD240B"
"16","16 years or younger",0,60,NA,"MCD240B"
"80","80 years or older",3,63,NA,"MCD240B"
"77777","Refused",0,63,NA,"MCD240B"
"99999","Don't know",1,64,NA,"MCD240B"
".","Missing",8833,8897,NA,"MCD240B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",0,0,NA,"MCQ230C"
"12","Bone",0,0,NA,"MCQ230C"
"13","Brain",0,0,NA,"MCQ230C"
"14","Breast",0,0,NA,"MCQ230C"
"15","Cervix (cervical)",0,0,NA,"MCQ230C"
"16","Colon",0,0,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230C"
"18","Gallbladder",0,0,NA,"MCQ230C"
"19","Kidney",0,0,NA,"MCQ230C"
"20","Larynx/ windpipe",0,0,NA,"MCQ230C"
"21","Leukemia",2,2,NA,"MCQ230C"
"22","Liver",0,2,NA,"MCQ230C"
"23","Lung",1,3,NA,"MCQ230C"
"24","Lymphoma/ Hodgkins disease",0,3,NA,"MCQ230C"
"25","Melanoma",0,3,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,3,NA,"MCQ230C"
"27","Nervous system",0,3,NA,"MCQ230C"
"28","Ovary (ovarian)",0,3,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,3,NA,"MCQ230C"
"30","Prostate",1,4,NA,"MCQ230C"
"31","Rectum (rectal)",0,4,NA,"MCQ230C"
"32","Skin (non-melanoma)",1,5,NA,"MCQ230C"
"33","Skin (don't know what kind)",1,6,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,6,NA,"MCQ230C"
"35","Stomach",0,6,NA,"MCQ230C"
"36","Testis (testicular)",0,6,NA,"MCQ230C"
"37","Thyroid",0,6,NA,"MCQ230C"
"38","Uterus (uterine)",1,7,NA,"MCQ230C"
"39","Other",2,9,NA,"MCQ230C"
"66","More than 3 kinds",0,9,NA,"MCQ230C"
"77","Refused",0,9,NA,"MCQ230C"
"99","Don't know",0,9,NA,"MCQ230C"
".","Missing",8888,8897,NA,"MCQ230C"
"33 to 76","Range of Values",8,8,NA,"MCD240C"
"16","16 years or younger",0,8,NA,"MCD240C"
"80","80 years or older",1,9,NA,"MCD240C"
"77777","Refused",0,9,NA,"MCD240C"
"99999","Don't know",0,9,NA,"MCD240C"
".","Missing",8888,8897,NA,"MCD240C"
"66","More than 3 kinds",1,1,NA,"MCQ230D"
"77","Refused",0,1,NA,"MCQ230D"
"99","Don't know",0,1,NA,"MCQ230D"
".","Missing",8896,8897,NA,"MCQ230D"
"1","Yes",2013,2013,NA,"MCQ300B"
"2","No",5717,7730,NA,"MCQ300B"
"7","Refused",0,7730,NA,"MCQ300B"
"9","Don't know",148,7878,NA,"MCQ300B"
".","Missing",1019,8897,NA,"MCQ300B"
"1","Yes",2624,2624,NA,"MCQ300C"
"2","No",2863,5487,NA,"MCQ300C"
"7","Refused",1,5488,NA,"MCQ300C"
"9","Don't know",81,5569,NA,"MCQ300C"
".","Missing",3328,8897,NA,"MCQ300C"
"1","Yes",709,709,NA,"MCQ300A"
"2","No",4732,5441,NA,"MCQ300A"
"7","Refused",1,5442,NA,"MCQ300A"
"9","Don't know",127,5569,NA,"MCQ300A"
".","Missing",3328,8897,NA,"MCQ300A"
"1","Yes",1668,1668,NA,"MCQ366A"
"2","No",4491,6159,NA,"MCQ366A"
"7","Refused",0,6159,NA,"MCQ366A"
"9","Don't know",2,6161,NA,"MCQ366A"
".","Missing",2736,8897,NA,"MCQ366A"
"1","Yes",2474,2474,NA,"MCQ366B"
"2","No",3686,6160,NA,"MCQ366B"
"7","Refused",0,6160,NA,"MCQ366B"
"9","Don't know",1,6161,NA,"MCQ366B"
".","Missing",2736,8897,NA,"MCQ366B"
"1","Yes",1789,1789,NA,"MCQ366C"
"2","No",4368,6157,NA,"MCQ366C"
"7","Refused",0,6157,NA,"MCQ366C"
"9","Don't know",4,6161,NA,"MCQ366C"
".","Missing",2736,8897,NA,"MCQ366C"
"1","Yes",1914,1914,NA,"MCQ366D"
"2","No",4243,6157,NA,"MCQ366D"
"7","Refused",0,6157,NA,"MCQ366D"
"9","Don't know",4,6161,NA,"MCQ366D"
".","Missing",2736,8897,NA,"MCQ366D"
"1","Yes",3835,3835,NA,"MCQ371A"
"2","No",2321,6156,NA,"MCQ371A"
"7","Refused",0,6156,NA,"MCQ371A"
"9","Don't know",5,6161,NA,"MCQ371A"
".","Missing",2736,8897,NA,"MCQ371A"
"1","Yes",3622,3622,NA,"MCQ371B"
"2","No",2536,6158,NA,"MCQ371B"
"7","Refused",0,6158,NA,"MCQ371B"
"9","Don't know",3,6161,NA,"MCQ371B"
".","Missing",2736,8897,NA,"MCQ371B"
"1","Yes",3378,3378,NA,"MCQ371C"
"2","No",2779,6157,NA,"MCQ371C"
"7","Refused",0,6157,NA,"MCQ371C"
"9","Don't know",4,6161,NA,"MCQ371C"
".","Missing",2736,8897,NA,"MCQ371C"
"1","Yes",3572,3572,NA,"MCQ371D"
"2","No",2583,6155,NA,"MCQ371D"
"7","Refused",0,6155,NA,"MCQ371D"
"9","Don't know",6,6161,NA,"MCQ371D"
".","Missing",2736,8897,NA,"MCQ371D"
"1","Yes",1128,1128,NA,"OSQ230"
"2","No",2732,3860,NA,"OSQ230"
"7","Refused",0,3860,NA,"OSQ230"
"9","Don't Know",22,3882,NA,"OSQ230"
".","Missing",5015,8897,NA,"OSQ230"
