"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"7","Refused",2,1249,"MCQ120A","MCQ114"
"9","Don't know",78,1327,"MCQ120A","MCQ114"
".","Missing",9143,10470,"","MCQ114"
"1 to 33","Range of Values",423,423,"","MCQ117Q"
"77777","Refused",0,423,"MCQ120A","MCQ117Q"
"99999","Don't know",9,432,"MCQ120A","MCQ117Q"
".","Missing",10038,10470,"","MCQ117Q"
"1","Months",220,220,NA,"MCQ117U"
"2","Years",203,423,NA,"MCQ117U"
"7","Refused",0,423,NA,"MCQ117U"
"9","Don't know",0,423,NA,"MCQ117U"
".","Missing",10047,10470,NA,"MCQ117U"
"1","Yes",493,493,NA,"MCQ120A"
"2","No",4541,5034,NA,"MCQ120A"
"7","Refused",0,5034,NA,"MCQ120A"
"9","Don't know",24,5058,NA,"MCQ120A"
".","Missing",5412,10470,NA,"MCQ120A"
"1","Yes",284,284,NA,"MCQ120B"
"2","No",3546,3830,NA,"MCQ120B"
"7","Refused",0,3830,NA,"MCQ120B"
"9","Don't know",4,3834,NA,"MCQ120B"
".","Missing",6636,10470,NA,"MCQ120B"
"1","Yes",831,831,NA,"MCQ120C"
"2","No",3299,4130,NA,"MCQ120C"
"7","Refused",0,4130,NA,"MCQ120C"
"9","Don't know",2,4132,NA,"MCQ120C"
".","Missing",6338,10470,NA,"MCQ120C"
"1","Yes",142,142,NA,"MCQ120D"
"2","No",2766,2908,NA,"MCQ120D"
"7","Refused",0,2908,NA,"MCQ120D"
"9","Don't know",0,2908,NA,"MCQ120D"
".","Missing",7562,10470,NA,"MCQ120D"
"1","Yes",1473,1473,NA,"MCQ140"
"2","No",8641,10114,NA,"MCQ140"
"7","Refused",1,10115,NA,"MCQ140"
"9","Don't know",12,10127,NA,"MCQ140"
".","Missing",343,10470,NA,"MCQ140"
"1","Yes",44,44,NA,"MCD147"
"2","No",346,390,NA,"MCD147"
"7","Refused",0,390,NA,"MCD147"
"9","Don't know",1,391,NA,"MCD147"
".","Missing",10079,10470,NA,"MCD147"
"1","Enter number",3434,3434,"","MCQ150G"
"2","Did not go to school",289,3723,"MCQ160A","MCQ150G"
"7","Refused",0,3723,"MCQ160A","MCQ150G"
"9","Don't know",6,3729,"MCQ160A","MCQ150G"
".","Missing",6741,10470,"","MCQ150G"
"0 to 210","Range of Values",3431,3431,NA,"MCQ150Q"
"77777","Refused",0,3431,NA,"MCQ150Q"
"99999","Don't know",3,3434,NA,"MCQ150Q"
".","Missing",7036,10470,NA,"MCQ150Q"
"1","Yes",1331,1331,"MCQ180A","MCQ160A"
"2","No",4074,5405,"","MCQ160A"
"7","Refused",0,5405,"","MCQ160A"
"9","Don't know",6,5411,"","MCQ160A"
".","Missing",5059,10470,"","MCQ160A"
"1","Yes",187,187,"MCQ180B","MCQ160B"
"2","No",5200,5387,"","MCQ160B"
"7","Refused",1,5388,"","MCQ160B"
"9","Don't know",22,5410,"","MCQ160B"
".","Missing",5060,10470,"","MCQ160B"
"1","Yes",240,240,"MCQ180C","MCQ160C"
"2","No",5131,5371,"","MCQ160C"
"7","Refused",1,5372,"","MCQ160C"
"9","Don't know",38,5410,"","MCQ160C"
".","Missing",5060,10470,"","MCQ160C"
"1","Yes",199,199,"MCQ180D","MCQ160D"
"2","No",5180,5379,"","MCQ160D"
"7","Refused",0,5379,"","MCQ160D"
"9","Don't know",31,5410,"","MCQ160D"
".","Missing",5060,10470,"","MCQ160D"
"1","Yes",258,258,"MCQ180E","MCQ160E"
"2","No",5141,5399,"","MCQ160E"
"7","Refused",0,5399,"","MCQ160E"
"9","Don't know",11,5410,"","MCQ160E"
".","Missing",5060,10470,"","MCQ160E"
"1","Yes",204,204,"MCQ180F","MCQ160F"
"2","No",5197,5401,"","MCQ160F"
"7","Refused",0,5401,"","MCQ160F"
"9","Don't know",9,5410,"","MCQ160F"
".","Missing",5060,10470,"","MCQ160F"
"1","Yes",96,96,"MCQ180G","MCQ160G"
"2","No",5307,5403,"","MCQ160G"
"7","Refused",0,5403,"","MCQ160G"
"9","Don't know",7,5410,"","MCQ160G"
".","Missing",5060,10470,"","MCQ160G"
"1","Yes",1488,1488,NA,"MCQ160J"
"2","No",3919,5407,NA,"MCQ160J"
"7","Refused",0,5407,NA,"MCQ160J"
"9","Don't know",3,5410,NA,"MCQ160J"
".","Missing",5060,10470,NA,"MCQ160J"
"1","Yes",291,291,"MCQ170K","MCQ160K"
"2","No",5103,5394,"","MCQ160K"
"7","Refused",0,5394,"","MCQ160K"
"9","Don't know",16,5410,"","MCQ160K"
".","Missing",5060,10470,"","MCQ160K"
"1","Yes",158,158,"MCQ170L","MCQ160L"
"2","No",5241,5399,"","MCQ160L"
"7","Refused",0,5399,"","MCQ160L"
"9","Don't know",11,5410,"","MCQ160L"
".","Missing",5060,10470,"","MCQ160L"
"1","Yes",434,434,"MCD170M","MCD160M"
"2","No",4963,5397,"","MCD160M"
"7","Refused",0,5397,"","MCD160M"
"9","Don't know",13,5410,"","MCD160M"
".","Missing",5060,10470,"","MCD160M"
"1","Yes",129,129,"MCQ180K","MCQ170K"
"2","No",154,283,"MCQ180K","MCQ170K"
"7","Refused",0,283,"MCQ180K","MCQ170K"
"9","Don't know",8,291,"MCQ180K","MCQ170K"
".","Missing",10179,10470,"","MCQ170K"
"1","Yes",62,62,"MCQ180L","MCQ170L"
"2","No",82,144,"MCQ180L","MCQ170L"
"7","Refused",0,144,"MCQ180L","MCQ170L"
"9","Don't know",14,158,"MCQ180L","MCQ170L"
".","Missing",10312,10470,"","MCQ170L"
"1","Yes",282,282,"MCD180M","MCD170M"
"2","No",136,418,"MCD180M","MCD170M"
"7","Refused",0,418,"MCD180M","MCD170M"
"9","Don't know",16,434,"MCD180M","MCD170M"
".","Missing",10036,10470,"","MCD170M"
"1 to 84","Range of Values",1281,1281,"","MCQ180A"
"85","85 years or older",19,1300,"MCQ190","MCQ180A"
"77777","Refused",0,1300,"MCQ190","MCQ180A"
"99999","Don't know",31,1331,"MCQ190","MCQ180A"
".","Missing",9139,10470,"","MCQ180A"
"2 to 84","Range of Values",164,164,"","MCQ180B"
"85","85 years or older",13,177,"MCQ160C","MCQ180B"
"77777","Refused",0,177,"MCQ160C","MCQ180B"
"99999","Don't know",10,187,"MCQ160C","MCQ180B"
".","Missing",10283,10470,"","MCQ180B"
"4 to 84","Range of Values",230,230,"","MCQ180C"
"85","85 years or older",6,236,"MCQ160D","MCQ180C"
"77777","Refused",0,236,"MCQ160D","MCQ180C"
"99999","Don't know",4,240,"MCQ160D","MCQ180C"
".","Missing",10230,10470,"","MCQ180C"
"0 to 84","Range of Values",189,189,"","MCQ180D"
"85","85 years or older",6,195,"MCQ160E","MCQ180D"
"77777","Refused",0,195,"MCQ160E","MCQ180D"
"99999","Don't know",4,199,"MCQ160E","MCQ180D"
".","Missing",10271,10470,"","MCQ180D"
"18 to 84","Range of Values",238,238,"","MCQ180E"
"85","85 years or older",11,249,"MCQ160F","MCQ180E"
"77777","Refused",0,249,"MCQ160F","MCQ180E"
"99999","Don't know",9,258,"MCQ160F","MCQ180E"
".","Missing",10212,10470,"","MCQ180E"
"3 to 84","Range of Values",192,192,"","MCQ180F"
"85","85 years or older",11,203,"MCQ160G","MCQ180F"
"77777","Refused",0,203,"MCQ160G","MCQ180F"
"99999","Don't know",1,204,"MCQ160G","MCQ180F"
".","Missing",10266,10470,"","MCQ180F"
"9 to 83","Range of Values",93,93,"","MCQ180G"
"85","85 years or older",2,95,"MCQ160J","MCQ180G"
"77777","Refused",0,95,"MCQ160J","MCQ180G"
"99999","Don't know",1,96,"MCQ160J","MCQ180G"
".","Missing",10374,10470,"","MCQ180G"
"0 to 83","Range of Values",276,276,"","MCQ180K"
"85","85 years or older",4,280,"MCQ160L","MCQ180K"
"77777","Refused",0,280,"MCQ160L","MCQ180K"
"99999","Don't know",11,291,"MCQ160L","MCQ180K"
".","Missing",10179,10470,"","MCQ180K"
"0 to 80","Range of Values",155,155,"","MCQ180L"
"85","85 years or older",0,155,"MCD160M","MCQ180L"
"77777","Refused",0,155,"MCD160M","MCQ180L"
"99999","Don't know",3,158,"MCD160M","MCQ180L"
".","Missing",10312,10470,"","MCQ180L"
"1 to 84","Range of Values",420,420,"","MCD180M"
"85","85 years or older",6,426,"MCQ220","MCD180M"
"77777","Refused",0,426,"MCQ220","MCD180M"
"99999","Don't know",8,434,"MCQ220","MCD180M"
".","Missing",10036,10470,"","MCD180M"
"1","Rheumatoid arthritis",282,282,"MCQ160B","MCQ190"
"2","Osteoarthritis",392,674,"MCQ160B","MCQ190"
"3","Other",142,816,"MCQ160B","MCQ190"
"7","Refused",5,821,"MCQ160B","MCQ190"
"9","Don't know",509,1330,"MCQ160B","MCQ190"
".","Missing",9140,10470,"","MCQ190"
"1","Yes",520,520,"","MCQ220"
"2","No",4883,5403,"MCQ245A","MCQ220"
"7","Refused",0,5403,"MCQ245A","MCQ220"
"9","Don't know",7,5410,"MCQ245A","MCQ220"
".","Missing",5060,10470,"","MCQ220"
"10","Bladder",11,11,NA,"MCQ230A"
"11","Blood",1,12,NA,"MCQ230A"
"12","Bone",9,21,NA,"MCQ230A"
"13","Brain",3,24,NA,"MCQ230A"
"14","Breast",70,94,NA,"MCQ230A"
"15","Cervix (cervical)",32,126,NA,"MCQ230A"
"16","Colon",35,161,NA,"MCQ230A"
"17","Esophagus (esophageal)",1,162,NA,"MCQ230A"
"18","Gallbladder",0,162,NA,"MCQ230A"
"19","Kidney",11,173,NA,"MCQ230A"
"20","Larynx/ windpipe",5,178,NA,"MCQ230A"
"21","Leukemia",1,179,NA,"MCQ230A"
"22","Liver",3,182,NA,"MCQ230A"
"23","Lung",18,200,NA,"MCQ230A"
"24","Lymphoma/Hodgkin's disease",9,209,NA,"MCQ230A"
"25","Melanoma",19,228,NA,"MCQ230A"
"26","Mouth/tongue/lip",2,230,NA,"MCQ230A"
"27","Nervous system",0,230,NA,"MCQ230A"
"28","Ovary (ovarian)",8,238,NA,"MCQ230A"
"29","Pancreas (pancreatic)",0,238,NA,"MCQ230A"
"30","Prostate",77,315,NA,"MCQ230A"
"31","Rectum (rectal)",6,321,NA,"MCQ230A"
"32","Skin (non-melanoma)",89,410,NA,"MCQ230A"
"33","Skin (don't know what kind)",44,454,NA,"MCQ230A"
"34","Soft tissue (muscle or fat)",2,456,NA,"MCQ230A"
"35","Stomach",4,460,NA,"MCQ230A"
"36","Testis (testicular)",4,464,NA,"MCQ230A"
"37","Thyroid",7,471,NA,"MCQ230A"
"38","Uterus (uterine)",24,495,NA,"MCQ230A"
"39","Other",24,519,NA,"MCQ230A"
"66","More than 3 kinds",0,519,NA,"MCQ230A"
"77","Refused",0,519,NA,"MCQ230A"
"99","Don't know",1,520,NA,"MCQ230A"
".","Missing",9950,10470,NA,"MCQ230A"
"10","Bladder",3,3,NA,"MCQ230B"
"11","Blood",0,3,NA,"MCQ230B"
"12","Bone",0,3,NA,"MCQ230B"
"13","Brain",0,3,NA,"MCQ230B"
"14","Breast",3,6,NA,"MCQ230B"
"15","Cervix (cervical)",2,8,NA,"MCQ230B"
"16","Colon",6,14,NA,"MCQ230B"
"17","Esophagus (esophageal)",0,14,NA,"MCQ230B"
"18","Gallbladder",0,14,NA,"MCQ230B"
"19","Kidney",2,16,NA,"MCQ230B"
"20","Larynx/ windpipe",0,16,NA,"MCQ230B"
"21","Leukemia",1,17,NA,"MCQ230B"
"22","Liver",0,17,NA,"MCQ230B"
"23","Lung",4,21,NA,"MCQ230B"
"24","Lymphoma/Hodgkin's disease",0,21,NA,"MCQ230B"
"25","Melanoma",1,22,NA,"MCQ230B"
"26","Mouth/tongue/lip",0,22,NA,"MCQ230B"
"27","Nervous system",0,22,NA,"MCQ230B"
"28","Ovary (ovarian)",0,22,NA,"MCQ230B"
"29","Pancreas (pancreatic)",1,23,NA,"MCQ230B"
"30","Prostate",9,32,NA,"MCQ230B"
"31","Rectum (rectal)",0,32,NA,"MCQ230B"
"32","Skin (non-melanoma)",3,35,NA,"MCQ230B"
"33","Skin (don't know what kind)",5,40,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",1,41,NA,"MCQ230B"
"35","Stomach",1,42,NA,"MCQ230B"
"36","Testis (testicular)",0,42,NA,"MCQ230B"
"37","Thyroid",1,43,NA,"MCQ230B"
"38","Uterus (uterine)",5,48,NA,"MCQ230B"
"39","Other",8,56,NA,"MCQ230B"
"66","More than 3 kinds",0,56,NA,"MCQ230B"
"77","Refused",0,56,NA,"MCQ230B"
"99","Don't know",0,56,NA,"MCQ230B"
".","Missing",10414,10470,NA,"MCQ230B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",0,0,NA,"MCQ230C"
"12","Bone",0,0,NA,"MCQ230C"
"13","Brain",0,0,NA,"MCQ230C"
"14","Breast",1,1,NA,"MCQ230C"
"15","Cervix (cervical)",0,1,NA,"MCQ230C"
"16","Colon",0,1,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,1,NA,"MCQ230C"
"18","Gallbladder",0,1,NA,"MCQ230C"
"19","Kidney",0,1,NA,"MCQ230C"
"20","Larynx/ windpipe",1,2,NA,"MCQ230C"
"21","Leukemia",0,2,NA,"MCQ230C"
"22","Liver",0,2,NA,"MCQ230C"
"23","Lung",0,2,NA,"MCQ230C"
"24","Lymphoma/Hodgkin's disease",0,2,NA,"MCQ230C"
"25","Melanoma",0,2,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,2,NA,"MCQ230C"
"27","Nervous system",0,2,NA,"MCQ230C"
"28","Ovary (ovarian)",0,2,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,2,NA,"MCQ230C"
"30","Prostate",0,2,NA,"MCQ230C"
"31","Rectum (rectal)",0,2,NA,"MCQ230C"
"32","Skin (non-melanoma)",0,2,NA,"MCQ230C"
"33","Skin (don't know what kind)",1,3,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,3,NA,"MCQ230C"
"35","Stomach",0,3,NA,"MCQ230C"
"36","Testis (testicular)",0,3,NA,"MCQ230C"
"37","Thyroid",0,3,NA,"MCQ230C"
"38","Uterus (uterine)",0,3,NA,"MCQ230C"
"39","Other",1,4,NA,"MCQ230C"
"66","More than 3 kinds",0,4,NA,"MCQ230C"
"77","Refused",0,4,NA,"MCQ230C"
"99","Don't know",0,4,NA,"MCQ230C"
".","Missing",10466,10470,NA,"MCQ230C"
"10","Bladder",0,0,NA,"MCQ230D"
"11","Blood",0,0,NA,"MCQ230D"
"12","Bone",0,0,NA,"MCQ230D"
"13","Brain",0,0,NA,"MCQ230D"
"14","Breast",0,0,NA,"MCQ230D"
"15","Cervix (cervical)",0,0,NA,"MCQ230D"
"16","Colon",0,0,NA,"MCQ230D"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230D"
"18","Gallbladder",0,0,NA,"MCQ230D"
"19","Kidney",0,0,NA,"MCQ230D"
"20","Larynx/ windpipe",0,0,NA,"MCQ230D"
"21","Leukemia",0,0,NA,"MCQ230D"
"22","Liver",0,0,NA,"MCQ230D"
"23","Lung",0,0,NA,"MCQ230D"
"24","Lymphoma/Hodgkin's disease",0,0,NA,"MCQ230D"
"25","Melanoma",0,0,NA,"MCQ230D"
"26","Mouth/tongue/lip",0,0,NA,"MCQ230D"
"27","Nervous system",0,0,NA,"MCQ230D"
"28","Ovary (ovarian)",0,0,NA,"MCQ230D"
"29","Pancreas (pancreatic)",0,0,NA,"MCQ230D"
"30","Prostate",0,0,NA,"MCQ230D"
"31","Rectum (rectal)",0,0,NA,"MCQ230D"
"32","Skin (non-melanoma)",0,0,NA,"MCQ230D"
"33","Skin (don't know what kind)",0,0,NA,"MCQ230D"
"34","Soft tissue (muscle or fat)",0,0,NA,"MCQ230D"
"35","Stomach",0,0,NA,"MCQ230D"
"36","Testis (testicular)",0,0,NA,"MCQ230D"
"37","Thyroid",0,0,NA,"MCQ230D"
"38","Uterus (uterine)",0,0,NA,"MCQ230D"
"39","Other",0,0,NA,"MCQ230D"
"66","More than 3 kinds",0,0,NA,"MCQ230D"
"77","Refused",0,0,NA,"MCQ230D"
"99","Don't know",0,0,NA,"MCQ230D"
".","Missing",10470,10470,NA,"MCQ230D"
"10 to 79","Range of Values",14,14,NA,"MCQ240A"
"85","85 years or older",0,14,NA,"MCQ240A"
"77777","Refused",0,14,NA,"MCQ240A"
"99999","Don't know",0,14,NA,"MCQ240A"
".","Missing",10456,10470,NA,"MCQ240A"
"57","57",1,1,NA,"MCQ240B"
"85","85 years or older",0,1,NA,"MCQ240B"
"77777","Refused",0,1,NA,"MCQ240B"
"99999","Don't know",0,1,NA,"MCQ240B"
".","Missing",10469,10470,NA,"MCQ240B"
"4 to 79","Range of Values",9,9,NA,"MCQ240C"
"85","85 years or older",0,9,NA,"MCQ240C"
"77777","Refused",0,9,NA,"MCQ240C"
"99999","Don't know",0,9,NA,"MCQ240C"
".","Missing",10461,10470,NA,"MCQ240C"
"35 to 65","Range of Values",3,3,NA,"MCQ240D"
"85","85 years or older",0,3,NA,"MCQ240D"
"77777","Refused",0,3,NA,"MCQ240D"
"99999","Don't know",0,3,NA,"MCQ240D"
".","Missing",10467,10470,NA,"MCQ240D"
"16 to 78","Range of Values",70,70,NA,"MCQ240E"
"85","85 years or older",2,72,NA,"MCQ240E"
"77777","Refused",0,72,NA,"MCQ240E"
"99999","Don't know",2,74,NA,"MCQ240E"
".","Missing",10396,10470,NA,"MCQ240E"
"4 to 73","Range of Values",34,34,NA,"MCQ240F"
"85","85 years or older",0,34,NA,"MCQ240F"
"77777","Refused",0,34,NA,"MCQ240F"
"99999","Don't know",0,34,NA,"MCQ240F"
".","Missing",10436,10470,NA,"MCQ240F"
"33 to 84","Range of Values",40,40,NA,"MCQ240G"
"85","85 years or older",1,41,NA,"MCQ240G"
"77777","Refused",0,41,NA,"MCQ240G"
"99999","Don't know",0,41,NA,"MCQ240G"
".","Missing",10429,10470,NA,"MCQ240G"
"55","55",1,1,NA,"MCQ240H"
"85","85 years or older",0,1,NA,"MCQ240H"
"77777","Refused",0,1,NA,"MCQ240H"
"99999","Don't know",0,1,NA,"MCQ240H"
".","Missing",10469,10470,NA,"MCQ240H"
"85","85 years or older",0,0,NA,"MCQ240I"
"77777","Refused",0,0,NA,"MCQ240I"
"99999","Don't know",0,0,NA,"MCQ240I"
".","Missing",10470,10470,NA,"MCQ240I"
"26 to 83","Range of Values",12,12,NA,"MCQ240J"
"85","85 years or older",1,13,NA,"MCQ240J"
"77777","Refused",0,13,NA,"MCQ240J"
"99999","Don't know",0,13,NA,"MCQ240J"
".","Missing",10457,10470,NA,"MCQ240J"
"19 to 75","Range of Values",6,6,NA,"MCQ240K"
"85","85 years or older",0,6,NA,"MCQ240K"
"77777","Refused",0,6,NA,"MCQ240K"
"99999","Don't know",0,6,NA,"MCQ240K"
".","Missing",10464,10470,NA,"MCQ240K"
"28 to 68","Range of Values",2,2,NA,"MCQ240L"
"85","85 years or older",0,2,NA,"MCQ240L"
"77777","Refused",0,2,NA,"MCQ240L"
"99999","Don't know",0,2,NA,"MCQ240L"
".","Missing",10468,10470,NA,"MCQ240L"
"45 to 77","Range of Values",3,3,NA,"MCQ240M"
"85","85 years or older",0,3,NA,"MCQ240M"
"77777","Refused",0,3,NA,"MCQ240M"
"99999","Don't know",0,3,NA,"MCQ240M"
".","Missing",10467,10470,NA,"MCQ240M"
"12 to 80","Range of Values",20,20,NA,"MCQ240N"
"85","85 years or older",2,22,NA,"MCQ240N"
"77777","Refused",0,22,NA,"MCQ240N"
"99999","Don't know",0,22,NA,"MCQ240N"
".","Missing",10448,10470,NA,"MCQ240N"
"13 to 79","Range of Values",9,9,NA,"MCQ240O"
"85","85 years or older",0,9,NA,"MCQ240O"
"77777","Refused",0,9,NA,"MCQ240O"
"99999","Don't know",0,9,NA,"MCQ240O"
".","Missing",10461,10470,NA,"MCQ240O"
"39 to 82","Range of Values",18,18,NA,"MCQ240P"
"85","85 years or older",2,20,NA,"MCQ240P"
"77777","Refused",0,20,NA,"MCQ240P"
"99999","Don't know",0,20,NA,"MCQ240P"
".","Missing",10450,10470,NA,"MCQ240P"
"53 to 54","Range of Values",2,2,NA,"MCQ240Q"
"85","85 years or older",0,2,NA,"MCQ240Q"
"77777","Refused",0,2,NA,"MCQ240Q"
"99999","Don't know",0,2,NA,"MCQ240Q"
".","Missing",10468,10470,NA,"MCQ240Q"
"85","85 years or older",0,0,NA,"MCQ240R"
"77777","Refused",0,0,NA,"MCQ240R"
"99999","Don't know",0,0,NA,"MCQ240R"
".","Missing",10470,10470,NA,"MCQ240R"
"34 to 70","Range of Values",8,8,NA,"MCQ240S"
"85","85 years or older",0,8,NA,"MCQ240S"
"77777","Refused",0,8,NA,"MCQ240S"
"99999","Don't know",0,8,NA,"MCQ240S"
".","Missing",10462,10470,NA,"MCQ240S"
"40","40",1,1,NA,"MCQ240T"
"85","85 years or older",0,1,NA,"MCQ240T"
"77777","Refused",0,1,NA,"MCQ240T"
"99999","Don't know",0,1,NA,"MCQ240T"
".","Missing",10469,10470,NA,"MCQ240T"
"39 to 84","Range of Values",80,80,NA,"MCQ240U"
"85","85 years or older",4,84,NA,"MCQ240U"
"77777","Refused",0,84,NA,"MCQ240U"
"99999","Don't know",2,86,NA,"MCQ240U"
".","Missing",10384,10470,NA,"MCQ240U"
"43 to 81","Range of Values",6,6,NA,"MCQ240V"
"85","85 years or older",0,6,NA,"MCQ240V"
"77777","Refused",0,6,NA,"MCQ240V"
"99999","Don't know",0,6,NA,"MCQ240V"
".","Missing",10464,10470,NA,"MCQ240V"
"20 to 84","Range of Values",88,88,NA,"MCQ240W"
"85","85 years or older",3,91,NA,"MCQ240W"
"77777","Refused",0,91,NA,"MCQ240W"
"99999","Don't know",1,92,NA,"MCQ240W"
".","Missing",10378,10470,NA,"MCQ240W"
"4 to 81","Range of Values",44,44,NA,"MCQ240X"
"85","85 years or older",4,48,NA,"MCQ240X"
"77777","Refused",0,48,NA,"MCQ240X"
"99999","Don't know",2,50,NA,"MCQ240X"
".","Missing",10420,10470,NA,"MCQ240X"
"37 to 52","Range of Values",3,3,NA,"MCQ240Y"
"85","85 years or older",0,3,NA,"MCQ240Y"
"77777","Refused",0,3,NA,"MCQ240Y"
"99999","Don't know",0,3,NA,"MCQ240Y"
".","Missing",10467,10470,NA,"MCQ240Y"
"47 to 82","Range of Values",5,5,NA,"MCQ240Z"
"85","85 years or older",0,5,NA,"MCQ240Z"
"77777","Refused",0,5,NA,"MCQ240Z"
"99999","Don't know",0,5,NA,"MCQ240Z"
".","Missing",10465,10470,NA,"MCQ240Z"
"31 to 38","Range of Values",4,4,NA,"MCQ240AA"
"85","85 years or older",0,4,NA,"MCQ240AA"
"77777","Refused",0,4,NA,"MCQ240AA"
"99999","Don't know",0,4,NA,"MCQ240AA"
".","Missing",10466,10470,NA,"MCQ240AA"
"19 to 68","Range of Values",8,8,NA,"MCQ240BB"
"85","85 years or older",0,8,NA,"MCQ240BB"
"77777","Refused",0,8,NA,"MCQ240BB"
"99999","Don't know",0,8,NA,"MCQ240BB"
".","Missing",10462,10470,NA,"MCQ240BB"
"0 to 76","Range of Values",28,28,NA,"MCQ240CC"
"85","85 years or older",0,28,NA,"MCQ240CC"
"77777","Refused",0,28,NA,"MCQ240CC"
"99999","Don't know",1,29,NA,"MCQ240CC"
".","Missing",10441,10470,NA,"MCQ240CC"
"10 to 83","Range of Values",33,33,NA,"MCQ240DD"
"85","85 years or older",0,33,NA,"MCQ240DD"
"77777","Refused",0,33,NA,"MCQ240DD"
"99999","Don't know",0,33,NA,"MCQ240DD"
".","Missing",10437,10470,NA,"MCQ240DD"
"1","Enter number",4006,4006,NA,"MCQ245A"
"2","Does not work",2622,6628,NA,"MCQ245A"
"7","Refused",0,6628,NA,"MCQ245A"
"9","Don't know",5,6633,NA,"MCQ245A"
".","Missing",3837,10470,NA,"MCQ245A"
"0 to 365","Range of Values",4004,4004,NA,"MCQ245B"
"77777","Refused",0,4004,NA,"MCQ245B"
"99999","Don't know",2,4006,NA,"MCQ245B"
".","Missing",6464,10470,NA,"MCQ245B"
"1","Yes",2608,2608,"MCQ260AA","MCQ250A"
"2","No",2674,5282,"","MCQ250A"
"7","Refused",1,5283,"","MCQ250A"
"9","Don't know",127,5410,"","MCQ250A"
".","Missing",5060,10470,"","MCQ250A"
"1","Yes",590,590,"MCQ260BA","MCQ250B"
"2","No",4715,5305,"","MCQ250B"
"7","Refused",1,5306,"","MCQ250B"
"9","Don't know",104,5410,"","MCQ250B"
".","Missing",5060,10470,"","MCQ250B"
"1","Yes",1135,1135,"MCQ260CA","MCQ250C"
"2","No",4147,5282,"","MCQ250C"
"7","Refused",1,5283,"","MCQ250C"
"9","Don't know",127,5410,"","MCQ250C"
".","Missing",5060,10470,"","MCQ250C"
"1","Yes",665,665,"MCQ260EA","MCQ250E"
"2","No",4527,5192,"","MCQ250E"
"7","Refused",1,5193,"","MCQ250E"
"9","Don't know",217,5410,"","MCQ250E"
