"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
"2","No",4308,6462,NA,"MCQ080"
"7","Refused",0,6462,NA,"MCQ080"
"9","Don't know",2,6464,NA,"MCQ080"
".","Missing",3306,9770,NA,"MCQ080"
"1","Yes",33,33,NA,"MCQ082"
"2","No",8534,8567,NA,"MCQ082"
"7","Refused",0,8567,NA,"MCQ082"
"9","Don't know",5,8572,NA,"MCQ082"
".","Missing",1198,9770,NA,"MCQ082"
"1","Yes",318,318,NA,"MCQ084"
"2","No",1521,1839,NA,"MCQ084"
"7","Refused",0,1839,NA,"MCQ084"
"9","Don't know",1,1840,NA,"MCQ084"
".","Missing",7930,9770,NA,"MCQ084"
"1","Yes",123,123,NA,"MCQ086"
"2","No",8446,8569,NA,"MCQ086"
"7","Refused",0,8569,NA,"MCQ086"
"9","Don't know",3,8572,NA,"MCQ086"
".","Missing",1198,9770,NA,"MCQ086"
"1","Yes",732,732,"","MCQ092"
"2","No",7782,8514,"MCQ149","MCQ092"
"7","Refused",1,8515,"MCQ149","MCQ092"
"9","Don't know",57,8572,"MCQ149","MCQ092"
".","Missing",1198,9770,"","MCQ092"
"1","Before 1972",128,128,NA,"MCD093"
"2","1972 - 1991",187,315,NA,"MCD093"
"3","1992 to present",388,703,NA,"MCD093"
"7","Refused",1,704,NA,"MCD093"
"9","Don't know",28,732,NA,"MCD093"
".","Missing",9038,9770,NA,"MCD093"
"1","Yes",38,38,"","MCQ149"
"2","No",394,432,"MCQ203","MCQ149"
"7","Refused",0,432,"MCQ203","MCQ149"
"9","Don't know",0,432,"MCQ203","MCQ149"
".","Missing",9338,9770,"","MCQ149"
"8 to 11","Range of Values",38,38,"","MCQ151"
"77","Refused",0,38,"MCQ203","MCQ151"
"99","Don't know",0,38,"MCQ203","MCQ151"
".","Missing",9732,9770,"","MCQ151"
"1","Yes",1508,1508,NA,"MCQ160A"
"2","No",4248,5756,NA,"MCQ160A"
"7","Refused",0,5756,NA,"MCQ160A"
"9","Don't know",13,5769,NA,"MCQ160A"
".","Missing",4001,9770,NA,"MCQ160A"
"1 to 79","Range of Values",1426,1426,NA,"MCQ180A"
"80","80 years or older",52,1478,NA,"MCQ180A"
"77777","Refused",0,1478,NA,"MCQ180A"
"99999","Don't know",30,1508,NA,"MCQ180A"
".","Missing",8262,9770,NA,"MCQ180A"
"1","Osteoarthritis or degenerative arthritis",694,694,NA,"MCQ195"
"2","Rheumatoid arthritis",254,948,NA,"MCQ195"
"3","Psoriatic arthritis",21,969,NA,"MCQ195"
"4","Other",138,1107,NA,"MCQ195"
"7","Refused",1,1108,NA,"MCQ195"
"9","Don't know",400,1508,NA,"MCQ195"
".","Missing",8262,9770,NA,"MCQ195"
"1","Yes",234,234,NA,"MCQ160N"
"2","No",5531,5765,NA,"MCQ160N"
"7","Refused",0,5765,NA,"MCQ160N"
"9","Don't know",4,5769,NA,"MCQ160N"
".","Missing",4001,9770,NA,"MCQ160N"
"8 to 79","Range of Values",219,219,NA,"MCQ180N"
"80","80 years or older",12,231,NA,"MCQ180N"
"77777","Refused",0,231,NA,"MCQ180N"
"99999","Don't know",3,234,NA,"MCQ180N"
".","Missing",9536,9770,NA,"MCQ180N"
"1","Yes",182,182,NA,"MCQ160B"
"2","No",5579,5761,NA,"MCQ160B"
"7","Refused",0,5761,NA,"MCQ160B"
"9","Don't know",8,5769,NA,"MCQ160B"
".","Missing",4001,9770,NA,"MCQ160B"
"0 to 79","Range of Values",166,166,NA,"MCQ180B"
"80","80 years or older",15,181,NA,"MCQ180B"
"77777","Refused",0,181,NA,"MCQ180B"
"99999","Don't know",1,182,NA,"MCQ180B"
".","Missing",9588,9770,NA,"MCQ180B"
"1","Yes",232,232,NA,"MCQ160C"
"2","No",5519,5751,NA,"MCQ160C"
"7","Refused",0,5751,NA,"MCQ160C"
"9","Don't know",18,5769,NA,"MCQ160C"
".","Missing",4001,9770,NA,"MCQ160C"
"0 to 79","Range of Values",210,210,NA,"MCQ180C"
"80","80 years or older",21,231,NA,"MCQ180C"
"77777","Refused",0,231,NA,"MCQ180C"
"99999","Don't know",1,232,NA,"MCQ180C"
".","Missing",9538,9770,NA,"MCQ180C"
"1","Yes",136,136,NA,"MCQ160D"
"2","No",5625,5761,NA,"MCQ160D"
"7","Refused",0,5761,NA,"MCQ160D"
"9","Don't know",8,5769,NA,"MCQ160D"
".","Missing",4001,9770,NA,"MCQ160D"
"9 to 79","Range of Values",125,125,NA,"MCQ180D"
"80","80 years or older",10,135,NA,"MCQ180D"
"77777","Refused",0,135,NA,"MCQ180D"
"99999","Don't know",1,136,NA,"MCQ180D"
".","Missing",9634,9770,NA,"MCQ180D"
"1","Yes",230,230,NA,"MCQ160E"
"2","No",5536,5766,NA,"MCQ160E"
"7","Refused",0,5766,NA,"MCQ160E"
"9","Don't know",3,5769,NA,"MCQ160E"
".","Missing",4001,9770,NA,"MCQ160E"
"16 to 78","Range of Values",215,215,NA,"MCQ180E"
"80","80 years or older",13,228,NA,"MCQ180E"
"77777","Refused",0,228,NA,"MCQ180E"
"99999","Don't know",1,229,NA,"MCQ180E"
".","Missing",9541,9770,NA,"MCQ180E"
"1","Yes",202,202,NA,"MCQ160F"
"2","No",5562,5764,NA,"MCQ160F"
"7","Refused",0,5764,NA,"MCQ160F"
"9","Don't know",5,5769,NA,"MCQ160F"
".","Missing",4001,9770,NA,"MCQ160F"
"7 to 79","Range of Values",182,182,NA,"MCQ180F"
"80","80 years or older",18,200,NA,"MCQ180F"
"77777","Refused",0,200,NA,"MCQ180F"
"99999","Don't know",2,202,NA,"MCQ180F"
".","Missing",9568,9770,NA,"MCQ180F"
"1","Yes",95,95,NA,"MCQ160G"
"2","No",5671,5766,NA,"MCQ160G"
"7","Refused",0,5766,NA,"MCQ160G"
"9","Don't know",3,5769,NA,"MCQ160G"
".","Missing",4001,9770,NA,"MCQ160G"
"10 to 79","Range of Values",89,89,NA,"MCQ180G"
"80","80 years or older",4,93,NA,"MCQ180G"
"77777","Refused",0,93,NA,"MCQ180G"
"99999","Don't know",2,95,NA,"MCQ180G"
".","Missing",9675,9770,NA,"MCQ180G"
"1","Yes",601,601,"","MCQ160M"
"2","No",5157,5758,"MCQ160k","MCQ160M"
"7","Refused",0,5758,"MCQ160k","MCQ160M"
"9","Don't know",11,5769,"MCQ160k","MCQ160M"
".","Missing",4001,9770,"","MCQ160M"
"1","Yes",432,432,NA,"MCQ170M"
"2","No",149,581,NA,"MCQ170M"
"7","Refused",0,581,NA,"MCQ170M"
"9","Don't know",20,601,NA,"MCQ170M"
".","Missing",9169,9770,NA,"MCQ170M"
"1 to 78","Range of Values",579,579,NA,"MCQ180M"
"80","80 years or older",12,591,NA,"MCQ180M"
"77777","Refused",0,591,NA,"MCQ180M"
"99999","Don't know",10,601,NA,"MCQ180M"
".","Missing",9169,9770,NA,"MCQ180M"
"1","Yes",320,320,NA,"MCQ160K"
"2","No",5441,5761,NA,"MCQ160K"
"7","Refused",0,5761,NA,"MCQ160K"
"9","Don't know",8,5769,NA,"MCQ160K"
".","Missing",4001,9770,NA,"MCQ160K"
"1","Yes",150,150,NA,"MCQ170K"
"2","No",162,312,NA,"MCQ170K"
"7","Refused",0,312,NA,"MCQ170K"
"9","Don't know",8,320,NA,"MCQ170K"
".","Missing",9450,9770,NA,"MCQ170K"
"0 to 79","Range of Values",304,304,NA,"MCQ180K"
"80","80 years or older",6,310,NA,"MCQ180K"
"77777","Refused",0,310,NA,"MCQ180K"
"99999","Don't know",10,320,NA,"MCQ180K"
".","Missing",9450,9770,NA,"MCQ180K"
"1","Yes",234,234,"","MCQ160L"
"2","No",5525,5759,"MCQ160o","MCQ160L"
"7","Refused",0,5759,"MCQ160o","MCQ160L"
"9","Don't know",10,5769,"MCQ160o","MCQ160L"
".","Missing",4001,9770,"","MCQ160L"
"1","Yes",132,132,NA,"MCQ170L"
"2","No",83,215,NA,"MCQ170L"
"7","Refused",0,215,NA,"MCQ170L"
"9","Don't know",19,234,NA,"MCQ170L"
".","Missing",9536,9770,NA,"MCQ170L"
"5 to 75","Range of Values",230,230,NA,"MCQ180L"
"80","80 years or older",0,230,NA,"MCQ180L"
"77777","Refused",0,230,NA,"MCQ180L"
"99999","Don't know",4,234,NA,"MCQ180L"
".","Missing",9536,9770,NA,"MCQ180L"
"1","Yes",192,192,NA,"MCQ160O"
"2","No",5573,5765,NA,"MCQ160O"
"7","Refused",0,5765,NA,"MCQ160O"
"9","Don't know",4,5769,NA,"MCQ160O"
".","Missing",4001,9770,NA,"MCQ160O"
"1","Yes",157,157,"","MCQ203"
"2","No",8304,8461,"MCQ220","MCQ203"
"7","Refused",0,8461,"MCQ220","MCQ203"
"9","Don't know",11,8472,"MCQ220","MCQ203"
".","Missing",1298,9770,"","MCQ203"
"0 to 72","Range of Values",155,155,NA,"MCQ206"
"80","80 years or older",0,155,NA,"MCQ206"
"777","Refused",0,155,NA,"MCQ206"
"999","Don't know",2,157,NA,"MCQ206"
".","Missing",9613,9770,NA,"MCQ206"
"1","Yes",547,547,"","MCQ220"
"2","No",5222,5769,"MCQ300a","MCQ220"
"7","Refused",0,5769,"MCQ300a","MCQ220"
"9","Don't know",0,5769,"MCQ300a","MCQ220"
".","Missing",4001,9770,"","MCQ220"
"10","Bladder",8,8,NA,"MCQ230A"
"11","Blood",4,12,NA,"MCQ230A"
"12","Bone",0,12,NA,"MCQ230A"
"13","Brain",3,15,NA,"MCQ230A"
"14","Breast",95,110,NA,"MCQ230A"
"15","Cervix (cervical)",35,145,NA,"MCQ230A"
"16","Colon",24,169,NA,"MCQ230A"
"17","Esophagus (esophageal)",1,170,NA,"MCQ230A"
"18","Gallbladder",0,170,NA,"MCQ230A"
"19","Kidney",11,181,NA,"MCQ230A"
"20","Larynx/ windpipe",4,185,NA,"MCQ230A"
"21","Leukemia",4,189,NA,"MCQ230A"
"22","Liver",4,193,NA,"MCQ230A"
"23","Lung",16,209,NA,"MCQ230A"
"24","Lymphoma/ Hodgkin's disease",10,219,NA,"MCQ230A"
"25","Melanoma",38,257,NA,"MCQ230A"
"26","Mouth/tongue/lip",4,261,NA,"MCQ230A"
"27","Nervous system",0,261,NA,"MCQ230A"
"28","Ovary (ovarian)",7,268,NA,"MCQ230A"
"29","Pancreas (pancreatic)",2,270,NA,"MCQ230A"
"30","Prostate",65,335,NA,"MCQ230A"
"31","Rectum (rectal)",1,336,NA,"MCQ230A"
"32","Skin (non-melanoma)",98,434,NA,"MCQ230A"
"33","Skin (don't know what kind)",47,481,NA,"MCQ230A"
"34","Soft tissue (muscle or fat)",3,484,NA,"MCQ230A"
"35","Stomach",3,487,NA,"MCQ230A"
"36","Testis (testicular)",3,490,NA,"MCQ230A"
"37","Thyroid",11,501,NA,"MCQ230A"
"38","Uterus (uterine)",16,517,NA,"MCQ230A"
"39","Other",26,543,NA,"MCQ230A"
"66","More than 3 kinds",0,543,NA,"MCQ230A"
"77","Refused",0,543,NA,"MCQ230A"
"99","Don't know",4,547,NA,"MCQ230A"
".","Missing",9223,9770,NA,"MCQ230A"
"10","Bladder",3,3,NA,"MCQ230B"
"11","Blood",0,3,NA,"MCQ230B"
"12","Bone",2,5,NA,"MCQ230B"
"13","Brain",0,5,NA,"MCQ230B"
"14","Breast",5,10,NA,"MCQ230B"
"15","Cervix (cervical)",2,12,NA,"MCQ230B"
"16","Colon",3,15,NA,"MCQ230B"
"17","Esophagus (esophageal)",1,16,NA,"MCQ230B"
"18","Gallbladder",0,16,NA,"MCQ230B"
"19","Kidney",1,17,NA,"MCQ230B"
"20","Larynx/ windpipe",0,17,NA,"MCQ230B"
"21","Leukemia",1,18,NA,"MCQ230B"
"22","Liver",1,19,NA,"MCQ230B"
"23","Lung",4,23,NA,"MCQ230B"
"24","Lymphoma/ Hodgkins disease",1,24,NA,"MCQ230B"
"25","Melanoma",4,28,NA,"MCQ230B"
"26","Mouth/tongue/lip",0,28,NA,"MCQ230B"
"27","Nervous system",0,28,NA,"MCQ230B"
"28","Ovary (ovarian)",3,31,NA,"MCQ230B"
"29","Pancreas (pancreatic)",1,32,NA,"MCQ230B"
"30","Prostate",2,34,NA,"MCQ230B"
"31","Rectum (rectal)",0,34,NA,"MCQ230B"
"32","Skin (non-melanoma)",7,41,NA,"MCQ230B"
"33","Skin (don't know what kind)",10,51,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",0,51,NA,"MCQ230B"
"35","Stomach",0,51,NA,"MCQ230B"
"36","Testis (testicular)",0,51,NA,"MCQ230B"
"37","Thyroid",1,52,NA,"MCQ230B"
"38","Uterus (uterine)",2,54,NA,"MCQ230B"
"39","Other",7,61,NA,"MCQ230B"
"66","More than 3 kinds",0,61,NA,"MCQ230B"
"77","Refused",0,61,NA,"MCQ230B"
"99","Don't know",0,61,NA,"MCQ230B"
".","Missing",9709,9770,NA,"MCQ230B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",0,0,NA,"MCQ230C"
"12","Bone",0,0,NA,"MCQ230C"
"13","Brain",0,0,NA,"MCQ230C"
"14","Breast",1,1,NA,"MCQ230C"
"15","Cervix (cervical)",0,1,NA,"MCQ230C"
"16","Colon",1,2,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,2,NA,"MCQ230C"
"18","Gallbladder",0,2,NA,"MCQ230C"
"19","Kidney",0,2,NA,"MCQ230C"
"20","Larynx/ windpipe",0,2,NA,"MCQ230C"
"21","Leukemia",0,2,NA,"MCQ230C"
"22","Liver",0,2,NA,"MCQ230C"
"23","Lung",1,3,NA,"MCQ230C"
"24","Lymphoma/ Hodgkins disease",0,3,NA,"MCQ230C"
"25","Melanoma",0,3,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,3,NA,"MCQ230C"
"27","Nervous system",0,3,NA,"MCQ230C"
"28","Ovary (ovarian)",0,3,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,3,NA,"MCQ230C"
"30","Prostate",1,4,NA,"MCQ230C"
"31","Rectum (rectal)",0,4,NA,"MCQ230C"
"32","Skin (non-melanoma)",0,4,NA,"MCQ230C"
"33","Skin (don't know what kind)",0,4,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,4,NA,"MCQ230C"
"35","Stomach",0,4,NA,"MCQ230C"
"36","Testis (testicular)",0,4,NA,"MCQ230C"
"37","Thyroid",0,4,NA,"MCQ230C"
"38","Uterus (uterine)",0,4,NA,"MCQ230C"
"39","Other",0,4,NA,"MCQ230C"
"66","More than 3 kinds",0,4,NA,"MCQ230C"
"77","Refused",0,4,NA,"MCQ230C"
"99","Don't know",0,4,NA,"MCQ230C"
".","Missing",9766,9770,NA,"MCQ230C"
"10","Bladder",0,0,NA,"MCQ230D"
"11","Blood",0,0,NA,"MCQ230D"
"12","Bone",0,0,NA,"MCQ230D"
"13","Brain",0,0,NA,"MCQ230D"
"14","Breast",0,0,NA,"MCQ230D"
"15","Cervix (cervical)",0,0,NA,"MCQ230D"
"16","Colon",0,0,NA,"MCQ230D"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230D"
"18","Gallbladder",0,0,NA,"MCQ230D"
"19","Kidney",0,0,NA,"MCQ230D"
"20","Larynx/ windpipe",0,0,NA,"MCQ230D"
"21","Leukemia",0,0,NA,"MCQ230D"
"22","Liver",0,0,NA,"MCQ230D"
"23","Lung",0,0,NA,"MCQ230D"
"24","Lymphoma/ Hodgkins disease",0,0,NA,"MCQ230D"
"25","Melanoma",0,0,NA,"MCQ230D"
"26","Mouth/tongue/lip",0,0,NA,"MCQ230D"
"27","Nervous system",0,0,NA,"MCQ230D"
"28","Ovary (ovarian)",0,0,NA,"MCQ230D"
"29","Pancreas (pancreatic)",0,0,NA,"MCQ230D"
"30","Prostate",0,0,NA,"MCQ230D"
"31","Rectum (rectal)",0,0,NA,"MCQ230D"
"32","Skin (non-melanoma)",0,0,NA,"MCQ230D"
"33","Skin (don't know what kind)",0,0,NA,"MCQ230D"
"34","Soft tissue (muscle or fat)",0,0,NA,"MCQ230D"
"35","Stomach",0,0,NA,"MCQ230D"
"36","Testis (testicular)",0,0,NA,"MCQ230D"
"37","Thyroid",0,0,NA,"MCQ230D"
"38","Uterus (uterine)",0,0,NA,"MCQ230D"
"39","Other",0,0,NA,"MCQ230D"
"66","More than 3 kinds",2,2,NA,"MCQ230D"
"77","Refused",0,2,NA,"MCQ230D"
"99","Don't know",0,2,NA,"MCQ230D"
".","Missing",9768,9770,NA,"MCQ230D"
"50 to 75","Range of Values",8,8,NA,"MCQ240A"
"80","80 years or older",3,11,NA,"MCQ240A"
"77777","Refused",0,11,NA,"MCQ240A"
"99999","Don't know",0,11,NA,"MCQ240A"
".","Missing",9759,9770,NA,"MCQ240A"
"22 to 32","Range of Values",3,3,NA,"MCQ240AA"
"80","80 years or older",0,3,NA,"MCQ240AA"
"77777","Refused",0,3,NA,"MCQ240AA"
"99999","Don't know",0,3,NA,"MCQ240AA"
".","Missing",9767,9770,NA,"MCQ240AA"
"10 to 63","Range of Values",4,4,NA,"MCQ240B"
"80","80 years or older",0,4,NA,"MCQ240B"
"77777","Refused",0,4,NA,"MCQ240B"
"99999","Don't know",0,4,NA,"MCQ240B"
".","Missing",9766,9770,NA,"MCQ240B"
"25 to 66","Range of Values",12,12,NA,"MCQ240BB"
"80","80 years or older",0,12,NA,"MCQ240BB"
"77777","Refused",0,12,NA,"MCQ240BB"
"99999","Don't know",0,12,NA,"MCQ240BB"
".","Missing",9758,9770,NA,"MCQ240BB"
"58 to 59","Range of Values",2,2,NA,"MCQ240C"
"80","80 years or older",0,2,NA,"MCQ240C"
"77777","Refused",0,2,NA,"MCQ240C"
"99999","Don't know",0,2,NA,"MCQ240C"
".","Missing",9768,9770,NA,"MCQ240C"
"14 to 67","Range of Values",18,18,NA,"MCQ240CC"
"80","80 years or older",0,18,NA,"MCQ240CC"
"77777","Refused",0,18,NA,"MCQ240CC"
"99999","Don't know",0,18,NA,"MCQ240CC"
".","Missing",9752,9770,NA,"MCQ240CC"
"25 to 73","Range of Values",3,3,NA,"MCQ240D"
"80","80 years or older",0,3,NA,"MCQ240D"
"77777","Refused",0,3,NA,"MCQ240D"
"99999","Don't know",0,3,NA,"MCQ240D"
".","Missing",9767,9770,NA,"MCQ240D"
"4 to 76","Range of Values",29,29,NA,"MCQ240DD"
"80","80 years or older",4,33,NA,"MCQ240DD"
"77777","Refused",0,33,NA,"MCQ240DD"
"99999","Don't know",0,33,NA,"MCQ240DD"
".","Missing",9737,9770,NA,"MCQ240DD"
"28 to 47","Range of Values",4,4,NA,"MCQ240DK"
"80","80 years or older",0,4,NA,"MCQ240DK"
"777","Refused",0,4,NA,"MCQ240DK"
"999","Don't know",0,4,NA,"MCQ240DK"
".","Missing",9766,9770,NA,"MCQ240DK"
"14 to 79","Range of Values",97,97,NA,"MCQ240E"
"80","80 years or older",2,99,NA,"MCQ240E"
"77777","Refused",0,99,NA,"MCQ240E"
"99999","Don't know",2,101,NA,"MCQ240E"
".","Missing",9669,9770,NA,"MCQ240E"
"15 to 65","Range of Values",37,37,NA,"MCQ240F"
"80","80 years or older",0,37,NA,"MCQ240F"
"77777","Refused",0,37,NA,"MCQ240F"
"99999","Don't know",0,37,NA,"MCQ240F"
".","Missing",9733,9770,NA,"MCQ240F"
"25 to 76","Range of Values",27,27,NA,"MCQ240G"
"80","80 years or older",1,28,NA,"MCQ240G"
"77777","Refused",0,28,NA,"MCQ240G"
"99999","Don't know",0,28,NA,"MCQ240G"
".","Missing",9742,9770,NA,"MCQ240G"
"54 to 56","Range of Values",2,2,NA,"MCQ240H"
"80","80 years or older",0,2,NA,"MCQ240H"
"77777","Refused",0,2,NA,"MCQ240H"
"99999","Don't know",0,2,NA,"MCQ240H"
".","Missing",9768,9770,NA,"MCQ240H"
"80","80 years or older",0,0,NA,"MCQ240I"
"77777","Refused",0,0,NA,"MCQ240I"
"99999","Don't know",0,0,NA,"MCQ240I"
".","Missing",9770,9770,NA,"MCQ240I"
"36 to 74","Range of Values",11,11,NA,"MCQ240J"
"80","80 years or older",1,12,NA,"MCQ240J"
"77777","Refused",0,12,NA,"MCQ240J"
"99999","Don't know",0,12,NA,"MCQ240J"
".","Missing",9758,9770,NA,"MCQ240J"
"51 to 69","Range of Values",4,4,NA,"MCQ240K"
"80","80 years or older",0,4,NA,"MCQ240K"
"77777","Refused",0,4,NA,"MCQ240K"
"99999","Don't know",0,4,NA,"MCQ240K"
".","Missing",9766,9770,NA,"MCQ240K"
"9 to 75","Range of Values",5,5,NA,"MCQ240L"
"80","80 years or older",0,5,NA,"MCQ240L"
"77777","Refused",0,5,NA,"MCQ240L"
"99999","Don't know",0,5,NA,"MCQ240L"
".","Missing",9765,9770,NA,"MCQ240L"
"45 to 70","Range of Values",5,5,NA,"MCQ240M"
"80","80 years or older",0,5,NA,"MCQ240M"
"77777","Refused",0,5,NA,"MCQ240M"
"99999","Don't know",0,5,NA,"MCQ240M"
".","Missing",9765,9770,NA,"MCQ240M"
"29 to 79","Range of Values",20,20,NA,"MCQ240N"
"80","80 years or older",1,21,NA,"MCQ240N"
"77777","Refused",0,21,NA,"MCQ240N"
"99999","Don't know",0,21,NA,"MCQ240N"
".","Missing",9749,9770,NA,"MCQ240N"
"25 to 79","Range of Values",11,11,NA,"MCQ240O"
"80","80 years or older",0,11,NA,"MCQ240O"
"77777","Refused",0,11,NA,"MCQ240O"
"99999","Don't know",0,11,NA,"MCQ240O"
".","Missing",9759,9770,NA,"MCQ240O"
"18 to 77","Range of Values",41,41,NA,"MCQ240P"
"80","80 years or older",1,42,NA,"MCQ240P"
"77777","Refused",0,42,NA,"MCQ240P"
"99999","Don't know",0,42,NA,"MCQ240P"
".","Missing",9728,9770,NA,"MCQ240P"
"41 to 50","Range of Values",4,4,NA,"MCQ240Q"
"80","80 years or older",0,4,NA,"MCQ240Q"
"77777","Refused",0,4,NA,"MCQ240Q"
"99999","Don't know",0,4,NA,"MCQ240Q"
".","Missing",9766,9770,NA,"MCQ240Q"
"80","80 years or older",0,0,NA,"MCQ240R"
"77777","Refused",0,0,NA,"MCQ240R"
"99999","Don't know",0,0,NA,"MCQ240R"
".","Missing",9770,9770,NA,"MCQ240R"
"16 to 70","Range of Values",10,10,NA,"MCQ240S"
"80","80 years or older",0,10,NA,"MCQ240S"
"77777","Refused",0,10,NA,"MCQ240S"
"99999","Don't know",0,10,NA,"MCQ240S"
".","Missing",9760,9770,NA,"MCQ240S"
"48 to 63","Range of Values",3,3,NA,"MCQ240T"
"80","80 years or older",0,3,NA,"MCQ240T"
"77777","Refused",0,3,NA,"MCQ240T"
"99999","Don't know",0,3,NA,"MCQ240T"
".","Missing",9767,9770,NA,"MCQ240T"
"49 to 79","Range of Values",67,67,NA,"MCQ240U"
"80","80 years or older",1,68,NA,"MCQ240U"
"77777","Refused",0,68,NA,"MCQ240U"
"99999","Don't know",0,68,NA,"MCQ240U"
".","Missing",9702,9770,NA,"MCQ240U"
"51","51",1,1,NA,"MCQ240V"
"80","80 years or older",0,1,NA,"MCQ240V"
"77777","Refused",0,1,NA,"MCQ240V"
"99999","Don't know",0,1,NA,"MCQ240V"
".","Missing",9769,9770,NA,"MCQ240V"
"7 to 79","Range of Values",98,98,NA,"MCQ240W"
"80","80 years or older",7,105,NA,"MCQ240W"
"77777","Refused",0,105,NA,"MCQ240W"
"99999","Don't know",0,105,NA,"MCQ240W"
".","Missing",9665,9770,NA,"MCQ240W"
"18 to 79","Range of Values",52,52,NA,"MCQ240X"
"80","80 years or older",5,57,NA,"MCQ240X"
"77777","Refused",0,57,NA,"MCQ240X"
"99999","Don't know",0,57,NA,"MCQ240X"
".","Missing",9713,9770,NA,"MCQ240X"
"20 to 55","Range of Values",3,3,NA,"MCQ240Y"
"80","80 years or older",0,3,NA,"MCQ240Y"
"77777","Refused",0,3,NA,"MCQ240Y"
"99999","Don't know",0,3,NA,"MCQ240Y"
".","Missing",9767,9770,NA,"MCQ240Y"
"45 to 73","Range of Values",3,3,NA,"MCQ240Z"
"80","80 years or older",0,3,NA,"MCQ240Z"
"77777","Refused",0,3,NA,"MCQ240Z"
"99999","Don't know",0,3,NA,"MCQ240Z"
".","Missing",9767,9770,NA,"MCQ240Z"
"1","Yes",622,622,NA,"MCQ300A"
"2","No",5003,5625,NA,"MCQ300A"
"7","Refused",0,5625,NA,"MCQ300A"
"9","Don't know",144,5769,NA,"MCQ300A"
".","Missing",4001,9770,NA,"MCQ300A"
"1","Yes",2050,2050,NA,"MCQ300B"
"2","No",6361,8411,NA,"MCQ300B"
"7","Refused",3,8414,NA,"MCQ300B"
"9","Don't know",158,8572,NA,"MCQ300B"
".","Missing",1198,9770,NA,"MCQ300B"
"1","Yes",2301,2301,NA,"MCQ300C"
"2","No",3351,5652,NA,"MCQ300C"
"7","Refused",0,5652,NA,"MCQ300C"
"9","Don't know",117,5769,NA,"MCQ300C"
".","Missing",4001,9770,NA,"MCQ300C"
"1","Yes",1682,1682,NA,"MCQ365A"
"2","No",4781,6463,NA,"MCQ365A"
"7","Refused",0,6463,NA,"MCQ365A"
"9","Don't know",1,6464,NA,"MCQ365A"
".","Missing",3306,9770,NA,"MCQ365A"
"1","Yes",2244,2244,NA,"MCQ365B"
"2","No",4220,6464,NA,"MCQ365B"
