"Code or Value","Value Description","Count","Cumulative","Skip to Item","var_name"
".","Missing",9127,9364,NA,"MCQ180N"
"1","Yes",187,187,NA,"MCQ160B"
"2","No",5357,5544,NA,"MCQ160B"
"7","Refused",1,5545,NA,"MCQ160B"
"9","Don't know",14,5559,NA,"MCQ160B"
".","Missing",3805,9364,NA,"MCQ160B"
"0 to 79","Range of Values",168,168,NA,"MCQ180B"
"80","80 years or older",13,181,NA,"MCQ180B"
"77777","Refused",0,181,NA,"MCQ180B"
"99999","Don't know",6,187,NA,"MCQ180B"
".","Missing",9177,9364,NA,"MCQ180B"
"1","Yes",196,196,NA,"MCQ160C"
"2","No",5342,5538,NA,"MCQ160C"
"7","Refused",2,5540,NA,"MCQ160C"
"9","Don't know",19,5559,NA,"MCQ160C"
".","Missing",3805,9364,NA,"MCQ160C"
"5 to 79","Range of Values",185,185,NA,"MCQ180C"
"80","80 years or older",7,192,NA,"MCQ180C"
"77777","Refused",0,192,NA,"MCQ180C"
"99999","Don't know",4,196,NA,"MCQ180C"
".","Missing",9168,9364,NA,"MCQ180C"
"1","Yes",129,129,NA,"MCQ160D"
"2","No",5412,5541,NA,"MCQ160D"
"7","Refused",1,5542,NA,"MCQ160D"
"9","Don't know",17,5559,NA,"MCQ160D"
".","Missing",3805,9364,NA,"MCQ160D"
"16 to 79","Range of Values",124,124,NA,"MCQ180D"
"80","80 years or older",2,126,NA,"MCQ180D"
"77777","Refused",0,126,NA,"MCQ180D"
"99999","Don't know",3,129,NA,"MCQ180D"
".","Missing",9235,9364,NA,"MCQ180D"
"1","Yes",203,203,NA,"MCQ160E"
"2","No",5349,5552,NA,"MCQ160E"
"7","Refused",1,5553,NA,"MCQ160E"
"9","Don't know",6,5559,NA,"MCQ160E"
".","Missing",3805,9364,NA,"MCQ160E"
"1 to 79","Range of Values",191,191,NA,"MCQ180E"
"80","80 years or older",5,196,NA,"MCQ180E"
"77777","Refused",0,196,NA,"MCQ180E"
"99999","Don't know",7,203,NA,"MCQ180E"
".","Missing",9161,9364,NA,"MCQ180E"
"1","Yes",229,229,NA,"MCQ160F"
"2","No",5326,5555,NA,"MCQ160F"
"7","Refused",1,5556,NA,"MCQ160F"
"9","Don't know",3,5559,NA,"MCQ160F"
".","Missing",3805,9364,NA,"MCQ160F"
"0 to 79","Range of Values",202,202,NA,"MCQ180F"
"80","80 years or older",22,224,NA,"MCQ180F"
"77777","Refused",0,224,NA,"MCQ180F"
"99999","Don't know",5,229,NA,"MCQ180F"
".","Missing",9135,9364,NA,"MCQ180F"
"1","Yes",100,100,NA,"MCQ160G"
"2","No",5450,5550,NA,"MCQ160G"
"7","Refused",1,5551,NA,"MCQ160G"
"9","Don't know",8,5559,NA,"MCQ160G"
".","Missing",3805,9364,NA,"MCQ160G"
"10 to 77","Range of Values",96,96,NA,"MCQ180G"
"80","80 years or older",2,98,NA,"MCQ180G"
"77777","Refused",0,98,NA,"MCQ180G"
"99999","Don't know",2,100,NA,"MCQ180G"
".","Missing",9264,9364,NA,"MCQ180G"
"1","Yes",511,511,"","MCQ160M"
"2","No",5033,5544,"MCQ160k","MCQ160M"
"7","Refused",1,5545,"MCQ160k","MCQ160M"
"9","Don't know",14,5559,"MCQ160k","MCQ160M"
".","Missing",3805,9364,"","MCQ160M"
"1","Yes",362,362,NA,"MCQ170M"
"2","No",138,500,NA,"MCQ170M"
"7","Refused",0,500,NA,"MCQ170M"
"9","Don't know",11,511,NA,"MCQ170M"
".","Missing",8853,9364,NA,"MCQ170M"
"1 to 79","Range of Values",485,485,NA,"MCQ180M"
"80","80 years or older",17,502,NA,"MCQ180M"
"77777","Refused",0,502,NA,"MCQ180M"
"99999","Don't know",9,511,NA,"MCQ180M"
".","Missing",8853,9364,NA,"MCQ180M"
"1","Yes",297,297,NA,"MCQ160K"
"2","No",5253,5550,NA,"MCQ160K"
"7","Refused",1,5551,NA,"MCQ160K"
"9","Don't know",8,5559,NA,"MCQ160K"
".","Missing",3805,9364,NA,"MCQ160K"
"1","Yes",136,136,NA,"MCQ170K"
"2","No",154,290,NA,"MCQ170K"
"7","Refused",0,290,NA,"MCQ170K"
"9","Don't know",7,297,NA,"MCQ170K"
".","Missing",9067,9364,NA,"MCQ170K"
"0 to 79","Range of Values",282,282,NA,"MCQ180K"
"80","80 years or older",0,282,NA,"MCQ180K"
"77777","Refused",0,282,NA,"MCQ180K"
"99999","Don't know",15,297,NA,"MCQ180K"
".","Missing",9067,9364,NA,"MCQ180K"
"1","Yes",219,219,"","MCQ160L"
"2","No",5334,5553,"MCQ220","MCQ160L"
"7","Refused",1,5554,"MCQ220","MCQ160L"
"9","Don't know",5,5559,"MCQ220","MCQ160L"
".","Missing",3805,9364,"","MCQ160L"
"1","Yes",129,129,NA,"MCQ170L"
"2","No",79,208,NA,"MCQ170L"
"7","Refused",0,208,NA,"MCQ170L"
"9","Don't know",11,219,NA,"MCQ170L"
".","Missing",9145,9364,NA,"MCQ170L"
"1 to 79","Range of Values",217,217,NA,"MCQ180L"
"80","80 years or older",2,219,NA,"MCQ180L"
"77777","Refused",0,219,NA,"MCQ180L"
"99999","Don't know",0,219,NA,"MCQ180L"
".","Missing",9145,9364,NA,"MCQ180L"
"1","Yes",488,488,"","MCQ220"
"2","No",5066,5554,"MCQ300a","MCQ220"
"7","Refused",1,5555,"MCQ300a","MCQ220"
"9","Don't know",4,5559,"MCQ300a","MCQ220"
".","Missing",3805,9364,"","MCQ220"
"10","Bladder",14,14,NA,"MCQ230A"
"11","Blood",1,15,NA,"MCQ230A"
"12","Bone",5,20,NA,"MCQ230A"
"13","Brain",2,22,NA,"MCQ230A"
"14","Breast",66,88,NA,"MCQ230A"
"15","Cervix (cervical)",32,120,NA,"MCQ230A"
"16","Colon",33,153,NA,"MCQ230A"
"17","Esophagus (esophageal)",4,157,NA,"MCQ230A"
"18","Gallbladder",0,157,NA,"MCQ230A"
"19","Kidney",10,167,NA,"MCQ230A"
"20","Larynx/ windpipe",3,170,NA,"MCQ230A"
"21","Leukemia",2,172,NA,"MCQ230A"
"22","Liver",1,173,NA,"MCQ230A"
"23","Lung",12,185,NA,"MCQ230A"
"24","Lymphoma/ Hodgkin's disease",14,199,NA,"MCQ230A"
"25","Melanoma",29,228,NA,"MCQ230A"
"26","Mouth/tongue/lip",1,229,NA,"MCQ230A"
"27","Nervous system",0,229,NA,"MCQ230A"
"28","Ovary (ovarian)",12,241,NA,"MCQ230A"
"29","Pancreas (pancreatic)",4,245,NA,"MCQ230A"
"30","Prostate",83,328,NA,"MCQ230A"
"31","Rectum (rectal)",5,333,NA,"MCQ230A"
"32","Skin (non-melanoma)",54,387,NA,"MCQ230A"
"33","Skin (don't know what kind)",33,420,NA,"MCQ230A"
"34","Soft tissue (muscle or fat)",1,421,NA,"MCQ230A"
"35","Stomach",8,429,NA,"MCQ230A"
"36","Testis (testicular)",5,434,NA,"MCQ230A"
"37","Thyroid",11,445,NA,"MCQ230A"
"38","Uterus (uterine)",19,464,NA,"MCQ230A"
"39","Other",22,486,NA,"MCQ230A"
"66","More than 3 kinds",0,486,NA,"MCQ230A"
"77","Refused",0,486,NA,"MCQ230A"
"99","Don't know",2,488,NA,"MCQ230A"
".","Missing",8876,9364,NA,"MCQ230A"
"10","Bladder",1,1,NA,"MCQ230B"
"11","Blood",0,1,NA,"MCQ230B"
"12","Bone",1,2,NA,"MCQ230B"
"13","Brain",1,3,NA,"MCQ230B"
"14","Breast",1,4,NA,"MCQ230B"
"15","Cervix (cervical)",0,4,NA,"MCQ230B"
"16","Colon",7,11,NA,"MCQ230B"
"17","Esophagus (esophageal)",2,13,NA,"MCQ230B"
"18","Gallbladder",0,13,NA,"MCQ230B"
"19","Kidney",0,13,NA,"MCQ230B"
"20","Larynx/ windpipe",3,16,NA,"MCQ230B"
"21","Leukemia",0,16,NA,"MCQ230B"
"22","Liver",0,16,NA,"MCQ230B"
"23","Lung",2,18,NA,"MCQ230B"
"24","Lymphoma/ Hodgkins disease",1,19,NA,"MCQ230B"
"25","Melanoma",3,22,NA,"MCQ230B"
"26","Mouth/tongue/lip",0,22,NA,"MCQ230B"
"27","Nervous system",0,22,NA,"MCQ230B"
"28","Ovary (ovarian)",0,22,NA,"MCQ230B"
"29","Pancreas (pancreatic)",0,22,NA,"MCQ230B"
"30","Prostate",5,27,NA,"MCQ230B"
"31","Rectum (rectal)",0,27,NA,"MCQ230B"
"32","Skin (non-melanoma)",5,32,NA,"MCQ230B"
"33","Skin (don't know what kind)",4,36,NA,"MCQ230B"
"34","Soft tissue (muscle or fat)",0,36,NA,"MCQ230B"
"35","Stomach",1,37,NA,"MCQ230B"
"36","Testis (testicular)",0,37,NA,"MCQ230B"
"37","Thyroid",3,40,NA,"MCQ230B"
"38","Uterus (uterine)",3,43,NA,"MCQ230B"
"39","Other",7,50,NA,"MCQ230B"
"66","More than 3 kinds",0,50,NA,"MCQ230B"
"77","Refused",0,50,NA,"MCQ230B"
"99","Don't know",0,50,NA,"MCQ230B"
".","Missing",9314,9364,NA,"MCQ230B"
"10","Bladder",0,0,NA,"MCQ230C"
"11","Blood",0,0,NA,"MCQ230C"
"12","Bone",0,0,NA,"MCQ230C"
"13","Brain",0,0,NA,"MCQ230C"
"14","Breast",0,0,NA,"MCQ230C"
"15","Cervix (cervical)",1,1,NA,"MCQ230C"
"16","Colon",0,1,NA,"MCQ230C"
"17","Esophagus (esophageal)",0,1,NA,"MCQ230C"
"18","Gallbladder",0,1,NA,"MCQ230C"
"19","Kidney",0,1,NA,"MCQ230C"
"20","Larynx/ windpipe",0,1,NA,"MCQ230C"
"21","Leukemia",0,1,NA,"MCQ230C"
"22","Liver",0,1,NA,"MCQ230C"
"23","Lung",0,1,NA,"MCQ230C"
"24","Lymphoma/ Hodgkins disease",0,1,NA,"MCQ230C"
"25","Melanoma",1,2,NA,"MCQ230C"
"26","Mouth/tongue/lip",0,2,NA,"MCQ230C"
"27","Nervous system",0,2,NA,"MCQ230C"
"28","Ovary (ovarian)",0,2,NA,"MCQ230C"
"29","Pancreas (pancreatic)",0,2,NA,"MCQ230C"
"30","Prostate",1,3,NA,"MCQ230C"
"31","Rectum (rectal)",0,3,NA,"MCQ230C"
"32","Skin (non-melanoma)",2,5,NA,"MCQ230C"
"33","Skin (don't know what kind)",1,6,NA,"MCQ230C"
"34","Soft tissue (muscle or fat)",0,6,NA,"MCQ230C"
"35","Stomach",0,6,NA,"MCQ230C"
"36","Testis (testicular)",0,6,NA,"MCQ230C"
"37","Thyroid",0,6,NA,"MCQ230C"
"38","Uterus (uterine)",0,6,NA,"MCQ230C"
"39","Other",0,6,NA,"MCQ230C"
"66","More than 3 kinds",0,6,NA,"MCQ230C"
"77","Refused",0,6,NA,"MCQ230C"
"99","Don't know",0,6,NA,"MCQ230C"
".","Missing",9358,9364,NA,"MCQ230C"
"10","Bladder",0,0,NA,"MCQ230D"
"11","Blood",0,0,NA,"MCQ230D"
"12","Bone",0,0,NA,"MCQ230D"
"13","Brain",0,0,NA,"MCQ230D"
"14","Breast",0,0,NA,"MCQ230D"
"15","Cervix (cervical)",0,0,NA,"MCQ230D"
"16","Colon",0,0,NA,"MCQ230D"
"17","Esophagus (esophageal)",0,0,NA,"MCQ230D"
"18","Gallbladder",0,0,NA,"MCQ230D"
"19","Kidney",0,0,NA,"MCQ230D"
"20","Larynx/ windpipe",0,0,NA,"MCQ230D"
"21","Leukemia",0,0,NA,"MCQ230D"
"22","Liver",0,0,NA,"MCQ230D"
"23","Lung",0,0,NA,"MCQ230D"
"24","Lymphoma/ Hodgkins disease",0,0,NA,"MCQ230D"
"25","Melanoma",0,0,NA,"MCQ230D"
"26","Mouth/tongue/lip",0,0,NA,"MCQ230D"
"27","Nervous system",0,0,NA,"MCQ230D"
"28","Ovary (ovarian)",0,0,NA,"MCQ230D"
"29","Pancreas (pancreatic)",0,0,NA,"MCQ230D"
"30","Prostate",0,0,NA,"MCQ230D"
"31","Rectum (rectal)",0,0,NA,"MCQ230D"
"32","Skin (non-melanoma)",0,0,NA,"MCQ230D"
"33","Skin (don't know what kind)",0,0,NA,"MCQ230D"
"34","Soft tissue (muscle or fat)",0,0,NA,"MCQ230D"
"35","Stomach",0,0,NA,"MCQ230D"
"36","Testis (testicular)",0,0,NA,"MCQ230D"
"37","Thyroid",0,0,NA,"MCQ230D"
"38","Uterus (uterine)",0,0,NA,"MCQ230D"
"39","Other",0,0,NA,"MCQ230D"
"66","More than 3 kinds",0,0,NA,"MCQ230D"
"77","Refused",0,0,NA,"MCQ230D"
"99","Don't know",0,0,NA,"MCQ230D"
".","Missing",9364,9364,NA,"MCQ230D"
"10 to 78","Range of Values",14,14,NA,"MCQ240A"
"80","80 years or older",1,15,NA,"MCQ240A"
"77777","Refused",0,15,NA,"MCQ240A"
"99999","Don't know",0,15,NA,"MCQ240A"
".","Missing",9349,9364,NA,"MCQ240A"
"20 to 67","Range of Values",5,5,NA,"MCQ240AA"
"80","80 years or older",0,5,NA,"MCQ240AA"
"77777","Refused",0,5,NA,"MCQ240AA"
"99999","Don't know",0,5,NA,"MCQ240AA"
".","Missing",9359,9364,NA,"MCQ240AA"
"40","40",1,1,NA,"MCQ240B"
"80","80 years or older",0,1,NA,"MCQ240B"
"77777","Refused",0,1,NA,"MCQ240B"
"99999","Don't know",0,1,NA,"MCQ240B"
".","Missing",9363,9364,NA,"MCQ240B"
"25 to 65","Range of Values",13,13,NA,"MCQ240BB"
"80","80 years or older",1,14,NA,"MCQ240BB"
"77777","Refused",0,14,NA,"MCQ240BB"
"99999","Don't know",0,14,NA,"MCQ240BB"
".","Missing",9350,9364,NA,"MCQ240BB"
"55 to 76","Range of Values",5,5,NA,"MCQ240C"
"80","80 years or older",1,6,NA,"MCQ240C"
"77777","Refused",0,6,NA,"MCQ240C"
"99999","Don't know",0,6,NA,"MCQ240C"
".","Missing",9358,9364,NA,"MCQ240C"
"23 to 77","Range of Values",21,21,NA,"MCQ240CC"
"80","80 years or older",1,22,NA,"MCQ240CC"
"77777","Refused",0,22,NA,"MCQ240CC"
"99999","Don't know",0,22,NA,"MCQ240CC"
".","Missing",9342,9364,NA,"MCQ240CC"
"11 to 34","Range of Values",3,3,NA,"MCQ240D"
"80","80 years or older",0,3,NA,"MCQ240D"
"77777","Refused",0,3,NA,"MCQ240D"
"99999","Don't know",0,3,NA,"MCQ240D"
".","Missing",9361,9364,NA,"MCQ240D"
"13 to 75","Range of Values",26,26,NA,"MCQ240DD"
"80","80 years or older",3,29,NA,"MCQ240DD"
"77777","Refused",0,29,NA,"MCQ240DD"
"99999","Don't know",0,29,NA,"MCQ240DD"
".","Missing",9335,9364,NA,"MCQ240DD"
"23 to 43","Range of Values",2,2,NA,"MCQ240DK"
"80","80 years or older",0,2,NA,"MCQ240DK"
"777","Refused",0,2,NA,"MCQ240DK"
"999","Don't know",0,2,NA,"MCQ240DK"
".","Missing",9362,9364,NA,"MCQ240DK"
"23 to 76","Range of Values",64,64,NA,"MCQ240E"
"80","80 years or older",3,67,NA,"MCQ240E"
"77777","Refused",0,67,NA,"MCQ240E"
"99999","Don't know",0,67,NA,"MCQ240E"
".","Missing",9297,9364,NA,"MCQ240E"
"16 to 61","Range of Values",33,33,NA,"MCQ240F"
"80","80 years or older",0,33,NA,"MCQ240F"
"77777","Refused",0,33,NA,"MCQ240F"
"99999","Don't know",0,33,NA,"MCQ240F"
".","Missing",9331,9364,NA,"MCQ240F"
"13 to 79","Range of Values",36,36,NA,"MCQ240G"
"80","80 years or older",4,40,NA,"MCQ240G"
"77777","Refused",0,40,NA,"MCQ240G"
"99999","Don't know",0,40,NA,"MCQ240G"
".","Missing",9324,9364,NA,"MCQ240G"
"52 to 68","Range of Values",6,6,NA,"MCQ240H"
"80","80 years or older",0,6,NA,"MCQ240H"
"77777","Refused",0,6,NA,"MCQ240H"
"99999","Don't know",0,6,NA,"MCQ240H"
".","Missing",9358,9364,NA,"MCQ240H"
"80","80 years or older",0,0,NA,"MCQ240I"
"77777","Refused",0,0,NA,"MCQ240I"
"99999","Don't know",0,0,NA,"MCQ240I"
".","Missing",9364,9364,NA,"MCQ240I"
"42 to 76","Range of Values",10,10,NA,"MCQ240J"
"80","80 years or older",0,10,NA,"MCQ240J"
"77777","Refused",0,10,NA,"MCQ240J"
"99999","Don't know",0,10,NA,"MCQ240J"
".","Missing",9354,9364,NA,"MCQ240J"
"43 to 74","Range of Values",6,6,NA,"MCQ240K"
"80","80 years or older",0,6,NA,"MCQ240K"
"77777","Refused",0,6,NA,"MCQ240K"
"99999","Don't know",0,6,NA,"MCQ240K"
".","Missing",9358,9364,NA,"MCQ240K"
"38","38",1,1,NA,"MCQ240L"
"80","80 years or older",1,2,NA,"MCQ240L"
"77777","Refused",0,2,NA,"MCQ240L"
"99999","Don't know",0,2,NA,"MCQ240L"
".","Missing",9362,9364,NA,"MCQ240L"
"28","28",1,1,NA,"MCQ240M"
"80","80 years or older",0,1,NA,"MCQ240M"
"77777","Refused",0,1,NA,"MCQ240M"
"99999","Don't know",0,1,NA,"MCQ240M"
".","Missing",9363,9364,NA,"MCQ240M"
"51 to 78","Range of Values",13,13,NA,"MCQ240N"
"80","80 years or older",1,14,NA,"MCQ240N"
"77777","Refused",0,14,NA,"MCQ240N"
"99999","Don't know",0,14,NA,"MCQ240N"
".","Missing",9350,9364,NA,"MCQ240N"
"21 to 79","Range of Values",13,13,NA,"MCQ240O"
"80","80 years or older",2,15,NA,"MCQ240O"
"77777","Refused",0,15,NA,"MCQ240O"
"99999","Don't know",0,15,NA,"MCQ240O"
".","Missing",9349,9364,NA,"MCQ240O"
"32 to 78","Range of Values",29,29,NA,"MCQ240P"
"80","80 years or older",4,33,NA,"MCQ240P"
"77777","Refused",0,33,NA,"MCQ240P"
"99999","Don't know",0,33,NA,"MCQ240P"
".","Missing",9331,9364,NA,"MCQ240P"
"49","49",1,1,NA,"MCQ240Q"
"80","80 years or older",0,1,NA,"MCQ240Q"
"77777","Refused",0,1,NA,"MCQ240Q"
"99999","Don't know",0,1,NA,"MCQ240Q"
".","Missing",9363,9364,NA,"MCQ240Q"
"80","80 years or older",0,0,NA,"MCQ240R"
"77777","Refused",0,0,NA,"MCQ240R"
"99999","Don't know",0,0,NA,"MCQ240R"
".","Missing",9364,9364,NA,"MCQ240R"
"27 to 58","Range of Values",12,12,NA,"MCQ240S"
"80","80 years or older",0,12,NA,"MCQ240S"
"77777","Refused",0,12,NA,"MCQ240S"
"99999","Don't know",0,12,NA,"MCQ240S"
".","Missing",9352,9364,NA,"MCQ240S"
"66 to 71","Range of Values",2,2,NA,"MCQ240T"
"80","80 years or older",2,4,NA,"MCQ240T"
"77777","Refused",0,4,NA,"MCQ240T"
"99999","Don't know",0,4,NA,"MCQ240T"
".","Missing",9360,9364,NA,"MCQ240T"
"32 to 79","Range of Values",81,81,NA,"MCQ240U"
"80","80 years or older",7,88,NA,"MCQ240U"
"77777","Refused",0,88,NA,"MCQ240U"
"99999","Don't know",0,88,NA,"MCQ240U"
".","Missing",9276,9364,NA,"MCQ240U"
"48 to 65","Range of Values",4,4,NA,"MCQ240V"
"80","80 years or older",1,5,NA,"MCQ240V"
"77777","Refused",0,5,NA,"MCQ240V"
"99999","Don't know",0,5,NA,"MCQ240V"
".","Missing",9359,9364,NA,"MCQ240V"
"3 to 79","Range of Values",53,53,NA,"MCQ240W"
"80","80 years or older",6,59,NA,"MCQ240W"
"77777","Refused",0,59,NA,"MCQ240W"
"99999","Don't know",2,61,NA,"MCQ240W"
".","Missing",9303,9364,NA,"MCQ240W"
"31 to 78","Range of Values",33,33,NA,"MCQ240X"
"80","80 years or older",4,37,NA,"MCQ240X"
"77777","Refused",0,37,NA,"MCQ240X"
"99999","Don't know",1,38,NA,"MCQ240X"
".","Missing",9326,9364,NA,"MCQ240X"
"16","16",1,1,NA,"MCQ240Y"
"80","80 years or older",0,1,NA,"MCQ240Y"
"77777","Refused",0,1,NA,"MCQ240Y"
"99999","Don't know",0,1,NA,"MCQ240Y"
".","Missing",9363,9364,NA,"MCQ240Y"
"11 to 79","Range of Values",9,9,NA,"MCQ240Z"
"80","80 years or older",0,9,NA,"MCQ240Z"
"77777","Refused",0,9,NA,"MCQ240Z"
"99999","Don't know",0,9,NA,"MCQ240Z"
".","Missing",9355,9364,NA,"MCQ240Z"
"1","Yes",631,631,NA,"MCQ300A"
"2","No",4805,5436,NA,"MCQ300A"
"7","Refused",1,5437,NA,"MCQ300A"
"9","Don't know",122,5559,NA,"MCQ300A"
".","Missing",3805,9364,NA,"MCQ300A"
"1","Yes",1909,1909,NA,"MCQ300B"
"2","No",6088,7997,NA,"MCQ300B"
"7","Refused",1,7998,NA,"MCQ300B"
"9","Don't know",163,8161,NA,"MCQ300B"
".","Missing",1203,9364,NA,"MCQ300B"
"1","Yes",2191,2191,NA,"MCQ300C"
"2","No",3265,5456,NA,"MCQ300C"
"7","Refused",1,5457,NA,"MCQ300C"
"9","Don't know",102,5559,NA,"MCQ300C"
".","Missing",3805,9364,NA,"MCQ300C"
"1","Yes",1537,1537,NA,"MCQ365A"
"2","No",4636,6173,NA,"MCQ365A"
"7","Refused",1,6174,NA,"MCQ365A"
"9","Don't know",0,6174,NA,"MCQ365A"
".","Missing",3190,9364,NA,"MCQ365A"
"1","Yes",2065,2065,NA,"MCQ365B"
"2","No",4108,6173,NA,"MCQ365B"
"7","Refused",1,6174,NA,"MCQ365B"
"9","Don't know",0,6174,NA,"MCQ365B"
".","Missing",3190,9364,NA,"MCQ365B"
"1","Yes",1580,1580,NA,"MCQ365C"
"2","No",4589,6169,NA,"MCQ365C"
"7","Refused",1,6170,NA,"MCQ365C"
"9","Don't know",4,6174,NA,"MCQ365C"
".","Missing",3190,9364,NA,"MCQ365C"
"1","Yes",1650,1650,NA,"MCQ365D"
"2","No",4521,6171,NA,"MCQ365D"
"7","Refused",1,6172,NA,"MCQ365D"
"9","Don't know",2,6174,NA,"MCQ365D"
".","Missing",3190,9364,NA,"MCQ365D"
"1","Yes",3643,3643,NA,"MCQ370A"
"2","No",2529,6172,NA,"MCQ370A"
"7","Refused",1,6173,NA,"MCQ370A"
